BRC Query,Num Of Points
"[[(264264, 404111), [182129, 219328]]]",0
"[[(87589, 227436), [45799, 185646]]]",5
"[[(40474, 180321), [320627, 219328]]]",0
"[[(33253, 173100), [37569, 177416]]]",8
"[[(127846, 267693), [218661, 219328]]]",1
"[[(146599, 286446), [13184, 153031]]]",23
"[[(267308, 407155), [145087, 219328]]]",0
"[[(60765, 200612), [299439, 219328]]]",0
"[[(86682, 226529), [50076, 189923]]]",3
"[[(202248, 342095), [175048, 219328]]]",2
"[[(282019, 421866), [113308, 219328]]]",0
"[[(288173, 428020), [329481, 219328]]]",0
"[[(333550, 473397), [118952, 219328]]]",0
"[[(302314, 442161), [278012, 219328]]]",0
"[[(164836, 304683), [282654, 219328]]]",0
"[[(138112, 277959), [90904, 219328]]]",3
"[[(105274, 245121), [193564, 219328]]]",1
"[[(43435, 183282), [61173, 201020]]]",4
"[[(157679, 297526), [225401, 219328]]]",0
"[[(230093, 369940), [274739, 219328]]]",0
"[[(141423, 281270), [285925, 219328]]]",0
"[[(88344, 228191), [66247, 206094]]]",1
"[[(203079, 342926), [216919, 219328]]]",1
"[[(71295, 211142), [105820, 219328]]]",1
"[[(33930, 173777), [222278, 219328]]]",0
"[[(301179, 441026), [24386, 164233]]]",0
"[[(304589, 444436), [150694, 219328]]]",0
"[[(308377, 448224), [173459, 219328]]]",0
"[[(131817, 271664), [16989, 156836]]]",13
"[[(37104, 176951), [25491, 165338]]]",20
"[[(19538, 159385), [130511, 219328]]]",0
"[[(179842, 319689), [66868, 206715]]]",1
"[[(55991, 195838), [157397, 219328]]]",0
"[[(142261, 282108), [252773, 219328]]]",0
"[[(38325, 178172), [64022, 203869]]]",2
"[[(230064, 369911), [130713, 219328]]]",2
"[[(146966, 286813), [150268, 219328]]]",2
"[[(317965, 457812), [322965, 219328]]]",0
"[[(66162, 206009), [78894, 218741]]]",1
"[[(293556, 433403), [69970, 209817]]]",0
"[[(202262, 342109), [197810, 219328]]]",2
"[[(148245, 288092), [199802, 219328]]]",2
"[[(36415, 176262), [40972, 180819]]]",6
"[[(222382, 362229), [160856, 219328]]]",2
"[[(198071, 337918), [154819, 219328]]]",2
"[[(11831, 151678), [80376, 219328]]]",1
"[[(264701, 404548), [183992, 219328]]]",0
"[[(123724, 263571), [115319, 219328]]]",3
"[[(47816, 187663), [230505, 219328]]]",0
"[[(190163, 330010), [288037, 219328]]]",0
"[[(46368, 186215), [92928, 219328]]]",2
"[[(100377, 240224), [332378, 219328]]]",0
"[[(130461, 270308), [298185, 219328]]]",0
"[[(54669, 194516), [158278, 219328]]]",0
"[[(270684, 410531), [206783, 219328]]]",0
"[[(38791, 178638), [195448, 219328]]]",0
"[[(120959, 260806), [250267, 219328]]]",0
"[[(318749, 458596), [304192, 219328]]]",0
"[[(113912, 253759), [253024, 219328]]]",0
"[[(273048, 412895), [61511, 201358]]]",0
"[[(240192, 380039), [111218, 219328]]]",2
"[[(192411, 332258), [326786, 219328]]]",0
"[[(172284, 312131), [187114, 219328]]]",2
"[[(323866, 463713), [332555, 219328]]]",0
"[[(21020, 160867), [230423, 219328]]]",0
"[[(64083, 203930), [173584, 219328]]]",0
"[[(212087, 351934), [229436, 219328]]]",0
"[[(204176, 344023), [133430, 219328]]]",2
"[[(77702, 217549), [203860, 219328]]]",0
"[[(204820, 344667), [211439, 219328]]]",1
"[[(301362, 441209), [156048, 219328]]]",0
"[[(107412, 247259), [116948, 219328]]]",2
"[[(43960, 183807), [205602, 219328]]]",0
"[[(116904, 256751), [104171, 219328]]]",3
"[[(109485, 249332), [33624, 173471]]]",5
"[[(184821, 324668), [206147, 219328]]]",2
"[[(41168, 181015), [62504, 202351]]]",2
"[[(325356, 465203), [295725, 219328]]]",0
"[[(332263, 472110), [32468, 172315]]]",1
"[[(199412, 339259), [88242, 219328]]]",2
"[[(94173, 234020), [195638, 219328]]]",0
"[[(250143, 389990), [225825, 219328]]]",0
"[[(186169, 326016), [165429, 219328]]]",2
"[[(159713, 299560), [177070, 219328]]]",2
"[[(232287, 372134), [97735, 219328]]]",2
"[[(244886, 384733), [80437, 219328]]]",1
"[[(251370, 391217), [81292, 219328]]]",0
"[[(222669, 362516), [291491, 219328]]]",0
"[[(192855, 332702), [174410, 219328]]]",2
"[[(72047, 211894), [23860, 163707]]]",16
"[[(84075, 223922), [195482, 219328]]]",0
"[[(178755, 318602), [114803, 219328]]]",3
"[[(72232, 212079), [159909, 219328]]]",0
"[[(198350, 338197), [330647, 219328]]]",0
"[[(33471, 173318), [57309, 197156]]]",3
"[[(237709, 377556), [296772, 219328]]]",0
"[[(328767, 468614), [128948, 219328]]]",0
"[[(16768, 156615), [246647, 219328]]]",0
"[[(257672, 397519), [42504, 182351]]]",0
"[[(132534, 272381), [47985, 187832]]]",3
"[[(115475, 255322), [116676, 219328]]]",3
"[[(321816, 461663), [111865, 219328]]]",0
"[[(194809, 334656), [202873, 219328]]]",2
"[[(11950, 151797), [163842, 219328]]]",0
"[[(154805, 294652), [13172, 153019]]]",21
"[[(185880, 325727), [331741, 219328]]]",0
"[[(39246, 179093), [188762, 219328]]]",0
"[[(94501, 234348), [223457, 219328]]]",0
"[[(49162, 189009), [235434, 219328]]]",0
"[[(296250, 436097), [84296, 219328]]]",0
"[[(247021, 386868), [257561, 219328]]]",0
"[[(289527, 429374), [172828, 219328]]]",0
"[[(15167, 155014), [204578, 219328]]]",0
"[[(20265, 160112), [51290, 191137]]]",4
"[[(252174, 392021), [262997, 219328]]]",0
"[[(11749, 151596), [137875, 219328]]]",0
"[[(284106, 423953), [38675, 178522]]]",0
"[[(65178, 205025), [206701, 219328]]]",0
"[[(60282, 200129), [222958, 219328]]]",0
"[[(74931, 214778), [258010, 219328]]]",0
"[[(309585, 449432), [305493, 219328]]]",0
"[[(167436, 307283), [308301, 219328]]]",0
"[[(210638, 350485), [11045, 150892]]]",16
"[[(286666, 426513), [24676, 164523]]]",0
"[[(308602, 448449), [121903, 219328]]]",0
"[[(95207, 235054), [320128, 219328]]]",0
"[[(101153, 241000), [250364, 219328]]]",0
"[[(101563, 241410), [245421, 219328]]]",0
"[[(108293, 248140), [13907, 153754]]]",33
"[[(273049, 412896), [31874, 171721]]]",0
"[[(275009, 414856), [254877, 219328]]]",0
"[[(262250, 402097), [211761, 219328]]]",0
"[[(148632, 288479), [246155, 219328]]]",0
"[[(185334, 325181), [330587, 219328]]]",0
"[[(327806, 467653), [293323, 219328]]]",0
"[[(60216, 200063), [97331, 219328]]]",1
"[[(309794, 449641), [29401, 169248]]]",0
"[[(242752, 382599), [262531, 219328]]]",0
"[[(259604, 399451), [148274, 219328]]]",0
"[[(230645, 370492), [126279, 219328]]]",2
"[[(32595, 172442), [24525, 164372]]]",23
"[[(179754, 319601), [208530, 219328]]]",2
"[[(262871, 402718), [131543, 219328]]]",0
"[[(325912, 465759), [316209, 219328]]]",0
"[[(20218, 160065), [288577, 219328]]]",0
"[[(112810, 252657), [305332, 219328]]]",0
"[[(183635, 323482), [109981, 219328]]]",2
"[[(90000, 229847), [162392, 219328]]]",0
"[[(287845, 427692), [289706, 219328]]]",0
"[[(103382, 243229), [237194, 219328]]]",0
"[[(334387, 474234), [63626, 203473]]]",0
"[[(142472, 282319), [209209, 219328]]]",1
"[[(121902, 261749), [41052, 180899]]]",3
"[[(331354, 471201), [201907, 219328]]]",0
"[[(216111, 355958), [86381, 219328]]]",2
"[[(223687, 363534), [288717, 219328]]]",0
"[[(264932, 404779), [62869, 202716]]]",0
"[[(146626, 286473), [229457, 219328]]]",0
"[[(195492, 335339), [200560, 219328]]]",2
"[[(217371, 357218), [194605, 219328]]]",2
"[[(223853, 363700), [145038, 219328]]]",2
"[[(11825, 151672), [117360, 219328]]]",0
"[[(248021, 387868), [200508, 219328]]]",1
"[[(120748, 260595), [56597, 196444]]]",3
"[[(174179, 314026), [14767, 154614]]]",10
"[[(204833, 344680), [227530, 219328]]]",0
"[[(114749, 254596), [315602, 219328]]]",0
"[[(230999, 370846), [138323, 219328]]]",2
"[[(227960, 367807), [174964, 219328]]]",2
"[[(68931, 208778), [16950, 156797]]]",34
"[[(116667, 256514), [164327, 219328]]]",2
"[[(47235, 187082), [120345, 219328]]]",1
"[[(166335, 306182), [53001, 192848]]]",3
"[[(115611, 255458), [91949, 219328]]]",3
"[[(131546, 271393), [310139, 219328]]]",0
"[[(235933, 375780), [178706, 219328]]]",2
"[[(161781, 301628), [90081, 219328]]]",3
"[[(134154, 274001), [281143, 219328]]]",0
"[[(267173, 407020), [11775, 151622]]]",7
"[[(77003, 216850), [262864, 219328]]]",0
"[[(333876, 473723), [42920, 182767]]]",0
"[[(9716, 149563), [169410, 219328]]]",0
"[[(240523, 380370), [148460, 219328]]]",2
"[[(111674, 251521), [278053, 219328]]]",0
"[[(292890, 432737), [81709, 219328]]]",0
"[[(186803, 326650), [168014, 219328]]]",2
"[[(79352, 219199), [105093, 219328]]]",1
"[[(177807, 317654), [219631, 219328]]]",0
"[[(163226, 303073), [191666, 219328]]]",2
"[[(244535, 384382), [260720, 219328]]]",0
"[[(225504, 365351), [101164, 219328]]]",2
"[[(319884, 459731), [246091, 219328]]]",0
"[[(117853, 257700), [146561, 219328]]]",2
"[[(228048, 367895), [237397, 219328]]]",0
"[[(265289, 405136), [40455, 180302]]]",0
"[[(187812, 327659), [265752, 219328]]]",0
"[[(187937, 327784), [33793, 173640]]]",1
"[[(177640, 317487), [267336, 219328]]]",0
"[[(199424, 339271), [238166, 219328]]]",0
"[[(43432, 183279), [57136, 196983]]]",4
"[[(288513, 428360), [156636, 219328]]]",0
"[[(163119, 302966), [236901, 219328]]]",0
"[[(187070, 326917), [246720, 219328]]]",0
"[[(66577, 206424), [189810, 219328]]]",0
"[[(242421, 382268), [224335, 219328]]]",0
"[[(294586, 434433), [25381, 165228]]]",0
"[[(216935, 356782), [292112, 219328]]]",0
"[[(192362, 332209), [11519, 151366]]]",17
"[[(193891, 333738), [20163, 160010]]]",3
"[[(318431, 458278), [254712, 219328]]]",0
"[[(272309, 412156), [329342, 219328]]]",0
"[[(231285, 371132), [123695, 219328]]]",2
"[[(39022, 178869), [168114, 219328]]]",0
"[[(278055, 417902), [289362, 219328]]]",0
"[[(110202, 250049), [325343, 219328]]]",0
"[[(290331, 430178), [122126, 219328]]]",0
"[[(68294, 208141), [273133, 219328]]]",0
"[[(220398, 360245), [69980, 209827]]]",1
"[[(296076, 435923), [36270, 176117]]]",0
"[[(145668, 285515), [175226, 219328]]]",2
"[[(186250, 326097), [34876, 174723]]]",1
"[[(244846, 384693), [86432, 219328]]]",1
"[[(274659, 414506), [316582, 219328]]]",0
"[[(17633, 157480), [321534, 219328]]]",0
"[[(325564, 465411), [327807, 219328]]]",0
"[[(221242, 361089), [139344, 219328]]]",2
"[[(260914, 400761), [150924, 219328]]]",0
"[[(329752, 469599), [287224, 219328]]]",0
"[[(125069, 264916), [162115, 219328]]]",2
"[[(93127, 232974), [137386, 219328]]]",1
"[[(113557, 253404), [265382, 219328]]]",0
"[[(135379, 275226), [135948, 219328]]]",3
"[[(150071, 289918), [189253, 219328]]]",2
"[[(106895, 246742), [307722, 219328]]]",0
"[[(179005, 318852), [86265, 219328]]]",3
"[[(41061, 180908), [209672, 219328]]]",0
"[[(109637, 249484), [115882, 219328]]]",3
"[[(329898, 469745), [324565, 219328]]]",0
"[[(117484, 257331), [208003, 219328]]]",2
"[[(93698, 233545), [262984, 219328]]]",0
"[[(166150, 305997), [330648, 219328]]]",0
"[[(49824, 189671), [58175, 198022]]]",4
"[[(169454, 309301), [122641, 219328]]]",3
"[[(23340, 163187), [36707, 176554]]]",9
"[[(191225, 331072), [53845, 193692]]]",1
"[[(244136, 383983), [160286, 219328]]]",1
"[[(171592, 311439), [266262, 219328]]]",0
"[[(205637, 345484), [152501, 219328]]]",2
"[[(124781, 264628), [301408, 219328]]]",0
"[[(202957, 342804), [286568, 219328]]]",0
"[[(327271, 467118), [65366, 205213]]]",0
"[[(178243, 318090), [214021, 219328]]]",1
"[[(201664, 341511), [70123, 209970]]]",1
"[[(288656, 428503), [84457, 219328]]]",0
"[[(333732, 473579), [257197, 219328]]]",0
"[[(327873, 467720), [315522, 219328]]]",0
"[[(209785, 349632), [284318, 219328]]]",0
"[[(191842, 331689), [147944, 219328]]]",2
"[[(288028, 427875), [86429, 219328]]]",0
"[[(79785, 219632), [48015, 187862]]]",3
"[[(88532, 228379), [57127, 196974]]]",3
"[[(143106, 282953), [31567, 171414]]]",4
"[[(123325, 263172), [273157, 219328]]]",0
"[[(194727, 334574), [212401, 219328]]]",1
"[[(301259, 441106), [190850, 219328]]]",0
"[[(63494, 203341), [271902, 219328]]]",0
"[[(315195, 455042), [254542, 219328]]]",0
"[[(21221, 161068), [114329, 219328]]]",0
"[[(292828, 432675), [223430, 219328]]]",0
"[[(18958, 158805), [224225, 219328]]]",0
"[[(231053, 370900), [317008, 219328]]]",0
"[[(297763, 437610), [301139, 219328]]]",0
"[[(136082, 275929), [63348, 203195]]]",1
"[[(50227, 190074), [184797, 219328]]]",0
"[[(225721, 365568), [286982, 219328]]]",0
"[[(168806, 308653), [120518, 219328]]]",3
"[[(266762, 406609), [250287, 219328]]]",0
"[[(98606, 238453), [314109, 219328]]]",0
"[[(315856, 455703), [158512, 219328]]]",0
"[[(281263, 421110), [291743, 219328]]]",0
"[[(253980, 393827), [199075, 219328]]]",0
"[[(59468, 199315), [9783, 148937]]]",305
"[[(186657, 326504), [190242, 219328]]]",2
"[[(248939, 388786), [87287, 219328]]]",1
"[[(287149, 426996), [151690, 219328]]]",0
"[[(34941, 174788), [40996, 180843]]]",6
"[[(244907, 384754), [102965, 219328]]]",1
"[[(267015, 406862), [166158, 219328]]]",0
"[[(275583, 415430), [87936, 219328]]]",0
"[[(92039, 231886), [318748, 219328]]]",0
"[[(45022, 184869), [134434, 219328]]]",1
"[[(270780, 410627), [92888, 219328]]]",0
"[[(249399, 389246), [28040, 167887]]]",0
"[[(71571, 211418), [279189, 219328]]]",0
"[[(192848, 332695), [184178, 219328]]]",2
"[[(232271, 372118), [191454, 219328]]]",2
"[[(126908, 266755), [67130, 206977]]]",1
"[[(223603, 363450), [262672, 219328]]]",0
"[[(324682, 464529), [311353, 219328]]]",0
"[[(277258, 417105), [54836, 194683]]]",0
"[[(308562, 448409), [323560, 219328]]]",0
"[[(319056, 458903), [253319, 219328]]]",0
"[[(167329, 307176), [23991, 163838]]]",5
"[[(186981, 326828), [290438, 219328]]]",0
"[[(259385, 399232), [70231, 210078]]]",0
"[[(302123, 441970), [164873, 219328]]]",0
"[[(61965, 201812), [329931, 219328]]]",0
"[[(202881, 342728), [29920, 169767]]]",0
"[[(315283, 455130), [103310, 219328]]]",0
"[[(170974, 310821), [103625, 219328]]]",3
"[[(186427, 326274), [258486, 219328]]]",0
"[[(125579, 265426), [206790, 219328]]]",2
"[[(185187, 325034), [290219, 219328]]]",0
"[[(15232, 155079), [203476, 219328]]]",0
"[[(185704, 325551), [305557, 219328]]]",0
"[[(242129, 381976), [115189, 219328]]]",2
"[[(247828, 387675), [226421, 219328]]]",0
"[[(304882, 444729), [309734, 219328]]]",0
"[[(173965, 313812), [233830, 219328]]]",0
"[[(232826, 372673), [258721, 219328]]]",0
"[[(108010, 247857), [91828, 219328]]]",2
"[[(259890, 399737), [34793, 174640]]]",0
"[[(108759, 248606), [30476, 170323]]]",5
"[[(267877, 407724), [9783, 148639]]]",19
"[[(91737, 231584), [62861, 202708]]]",1
"[[(93789, 233636), [280404, 219328]]]",0
"[[(119180, 259027), [66891, 206738]]]",1
"[[(71772, 211619), [232591, 219328]]]",0
"[[(107213, 247060), [285120, 219328]]]",0
"[[(19380, 159227), [92648, 219328]]]",1
"[[(206192, 346039), [92305, 219328]]]",2
"[[(70552, 210399), [228793, 219328]]]",0
"[[(183964, 323811), [277230, 219328]]]",0
"[[(126264, 266111), [247758, 219328]]]",0
"[[(39392, 179239), [66430, 206277]]]",2
"[[(65677, 205524), [112522, 219328]]]",1
"[[(283440, 423287), [63302, 203149]]]",0
"[[(62698, 202545), [302721, 219328]]]",0
"[[(52859, 192706), [332519, 219328]]]",0
"[[(49678, 189525), [13066, 152913]]]",97
"[[(102458, 242305), [141510, 219328]]]",1
"[[(248159, 388006), [312524, 219328]]]",0
"[[(283207, 423054), [84749, 219328]]]",0
"[[(170217, 310064), [162057, 219328]]]",2
"[[(307179, 447026), [304114, 219328]]]",0
"[[(328866, 468713), [124956, 219328]]]",0
"[[(176989, 316836), [153920, 219328]]]",2
"[[(76672, 216519), [267821, 219328]]]",0
"[[(95238, 235085), [180782, 219328]]]",0
"[[(112832, 252679), [133205, 219328]]]",3
"[[(74589, 214436), [333468, 219328]]]",0
"[[(214542, 354389), [256847, 219328]]]",0
"[[(206906, 346753), [39812, 179659]]]",0
"[[(317012, 456859), [103596, 219328]]]",0
"[[(327481, 467328), [18175, 158022]]]",1
"[[(155728, 295575), [59708, 199555]]]",3
"[[(33067, 172914), [232710, 219328]]]",0
"[[(25890, 165737), [86586, 219328]]]",1
"[[(118911, 258758), [168331, 219328]]]",2
"[[(48272, 188119), [109460, 219328]]]",1
"[[(18443, 158290), [310472, 219328]]]",0
"[[(244004, 383851), [206623, 219328]]]",1
"[[(237303, 377150), [256244, 219328]]]",0
"[[(116661, 256508), [151982, 219328]]]",2
"[[(47325, 187172), [193415, 219328]]]",0
"[[(265894, 405741), [232138, 219328]]]",0
"[[(181831, 321678), [330118, 219328]]]",0
"[[(17320, 157167), [24968, 164815]]]",21
"[[(68467, 208314), [318867, 219328]]]",0
"[[(323508, 463355), [254818, 219328]]]",0
"[[(238630, 378477), [110610, 219328]]]",2
"[[(242778, 382625), [272204, 219328]]]",0
"[[(12035, 151882), [140226, 219328]]]",0
"[[(136963, 276810), [29831, 169678]]]",4
"[[(127853, 267700), [173931, 219328]]]",2
"[[(273625, 413472), [153125, 219328]]]",0
"[[(25487, 165334), [213104, 219328]]]",0
"[[(200412, 340259), [117120, 219328]]]",2
"[[(135843, 275690), [107103, 219328]]]",3
"[[(173727, 313574), [17362, 157209]]]",7
"[[(63319, 203166), [33948, 173795]]]",9
"[[(54510, 194357), [122967, 219328]]]",1
"[[(193854, 333701), [321578, 219328]]]",0
"[[(63795, 203642), [288731, 219328]]]",0
"[[(213405, 353252), [151388, 219328]]]",2
"[[(112756, 252603), [106064, 219328]]]",3
"[[(237948, 377795), [244910, 219328]]]",0
"[[(248510, 388357), [122889, 219328]]]",1
"[[(316365, 456212), [57239, 197086]]]",0
"[[(271160, 411007), [295679, 219328]]]",0
"[[(103366, 243213), [73301, 213148]]]",1
"[[(187023, 326870), [314368, 219328]]]",0
"[[(104690, 244537), [46274, 186121]]]",3
"[[(144158, 284005), [235219, 219328]]]",0
"[[(167324, 307171), [116558, 219328]]]",3
"[[(77941, 217788), [65032, 204879]]]",1
"[[(135671, 275518), [118529, 219328]]]",3
"[[(170506, 310353), [140642, 219328]]]",3
"[[(33427, 173274), [64201, 204048]]]",2
"[[(85844, 225691), [293392, 219328]]]",0
"[[(269858, 409705), [146062, 219328]]]",0
"[[(78736, 218583), [51998, 191845]]]",3
"[[(66505, 206352), [113439, 219328]]]",1
"[[(332509, 472356), [272921, 219328]]]",0
"[[(138356, 278203), [124575, 219328]]]",3
"[[(77021, 216868), [245459, 219328]]]",0
"[[(111617, 251464), [268687, 219328]]]",0
"[[(267972, 407819), [61989, 201836]]]",0
"[[(198165, 338012), [230561, 219328]]]",0
"[[(293621, 433468), [101235, 219328]]]",0
"[[(8833, 148680), [222999, 219328]]]",0
"[[(307509, 447356), [327704, 219328]]]",0
"[[(75134, 214981), [318645, 219328]]]",0
"[[(76954, 216801), [212702, 219328]]]",0
"[[(201316, 341163), [286319, 219328]]]",0
"[[(293611, 433458), [112204, 219328]]]",0
"[[(115171, 255018), [196132, 219328]]]",2
"[[(126777, 266624), [332122, 219328]]]",0
"[[(270093, 409940), [34263, 174110]]]",0
"[[(224898, 364745), [325157, 219328]]]",0
"[[(251387, 391234), [30148, 169995]]]",0
"[[(291592, 431439), [176523, 219328]]]",0
"[[(113675, 253522), [173425, 219328]]]",2
"[[(93658, 233505), [23052, 162899]]]",12
"[[(178621, 318468), [265353, 219328]]]",0
"[[(46466, 186313), [300068, 219328]]]",0
"[[(327954, 467801), [219111, 219328]]]",0
"[[(169249, 309096), [308642, 219328]]]",0
"[[(289778, 429625), [101637, 219328]]]",0
"[[(126217, 266064), [16893, 156740]]]",14
"[[(257382, 397229), [68592, 208439]]]",0
"[[(116114, 255961), [242054, 219328]]]",0
"[[(160225, 300072), [317385, 219328]]]",0
"[[(167839, 307686), [160338, 219328]]]",2
"[[(11873, 151720), [329495, 219328]]]",0
"[[(192141, 331988), [149759, 219328]]]",2
"[[(55973, 195820), [16135, 155982]]]",50
"[[(319508, 459355), [21222, 161069]]]",0
"[[(253626, 393473), [32769, 172616]]]",0
"[[(86422, 226269), [53070, 192917]]]",3
"[[(36797, 176644), [142744, 219328]]]",0
"[[(171185, 311032), [46885, 186732]]]",3
"[[(40894, 180741), [50112, 189959]]]",3
"[[(125530, 265377), [316429, 219328]]]",0
"[[(327787, 467634), [26218, 166065]]]",1
"[[(172162, 312009), [183048, 219328]]]",2
"[[(325005, 464852), [327076, 219328]]]",0
"[[(251118, 390965), [20630, 160477]]]",2
"[[(287012, 426859), [326834, 219328]]]",0
"[[(263687, 403534), [220012, 219328]]]",0
"[[(160045, 299892), [328878, 219328]]]",0
"[[(21714, 161561), [133224, 219328]]]",0
"[[(194732, 334579), [191828, 219328]]]",2
"[[(176586, 316433), [97596, 219328]]]",3
"[[(228128, 367975), [107860, 219328]]]",2
"[[(215221, 355068), [35756, 175603]]]",0
"[[(23427, 163274), [148649, 219328]]]",0
"[[(325395, 465242), [293279, 219328]]]",0
"[[(120082, 259929), [164826, 219328]]]",2
"[[(87651, 227498), [320654, 219328]]]",0
"[[(14401, 154248), [218858, 219328]]]",0
"[[(143232, 283079), [138067, 219328]]]",3
"[[(18163, 158010), [29041, 168888]]]",15
"[[(329157, 469004), [101304, 219328]]]",0
"[[(245418, 385265), [320184, 219328]]]",0
"[[(86260, 226107), [125634, 219328]]]",1
"[[(329549, 469396), [180270, 219328]]]",0
"[[(163822, 303669), [213281, 219328]]]",1
"[[(271192, 411039), [49008, 188855]]]",0
"[[(277002, 416849), [257970, 219328]]]",0
"[[(123508, 263355), [148631, 219328]]]",2
"[[(146430, 286277), [25709, 165556]]]",3
"[[(199915, 339762), [310364, 219328]]]",0
"[[(164243, 304090), [304505, 219328]]]",0
"[[(141921, 281768), [130483, 219328]]]",3
"[[(169103, 308950), [182341, 219328]]]",2
"[[(283156, 423003), [161371, 219328]]]",0
"[[(151740, 291587), [206210, 219328]]]",2
"[[(262507, 402354), [66849, 206696]]]",0
"[[(48481, 188328), [226743, 219328]]]",0
"[[(111469, 251316), [100242, 219328]]]",3
"[[(117595, 257442), [151870, 219328]]]",2
"[[(202894, 342741), [282954, 219328]]]",0
"[[(240109, 379956), [239307, 219328]]]",0
"[[(332372, 472219), [223142, 219328]]]",0
"[[(118430, 258277), [292245, 219328]]]",0
"[[(241203, 381050), [187456, 219328]]]",2
"[[(57727, 197574), [121846, 219328]]]",1
"[[(330023, 469870), [258541, 219328]]]",0
"[[(170580, 310427), [316229, 219328]]]",0
"[[(63348, 203195), [19742, 159589]]]",22
"[[(24661, 164508), [45499, 185346]]]",6
"[[(130793, 270640), [298552, 219328]]]",0
"[[(229738, 369585), [176270, 219328]]]",2
"[[(271547, 411394), [57916, 197763]]]",0
"[[(55857, 195704), [261176, 219328]]]",0
"[[(163079, 302926), [267899, 219328]]]",0
"[[(252868, 392715), [39403, 179250]]]",0
"[[(170398, 310245), [292400, 219328]]]",0
"[[(296430, 436277), [256159, 219328]]]",0
"[[(202624, 342471), [333614, 219328]]]",0
"[[(256634, 396481), [74815, 214662]]]",0
"[[(291045, 430892), [126872, 219328]]]",0
"[[(34048, 173895), [243774, 219328]]]",0
"[[(305201, 445048), [134162, 219328]]]",0
"[[(139181, 279028), [318900, 219328]]]",0
"[[(126982, 266829), [26262, 166109]]]",4
"[[(156769, 296616), [65645, 205492]]]",1
"[[(210534, 350381), [184751, 219328]]]",2
"[[(226357, 366204), [189283, 219328]]]",2
"[[(82861, 222708), [318241, 219328]]]",0
"[[(209331, 349178), [247694, 219328]]]",0
"[[(75673, 215520), [225566, 219328]]]",0
"[[(91014, 230861), [129247, 219328]]]",1
"[[(28048, 167895), [204024, 219328]]]",0
"[[(249952, 389799), [246119, 219328]]]",0
"[[(67696, 207543), [180780, 219328]]]",0
"[[(144181, 284028), [321394, 219328]]]",0
"[[(76223, 216070), [164040, 219328]]]",0
"[[(27063, 166910), [110565, 219328]]]",0
"[[(282779, 422626), [161409, 219328]]]",0
"[[(145152, 284999), [132807, 219328]]]",3
"[[(50632, 190479), [248634, 219328]]]",0
"[[(67527, 207374), [286846, 219328]]]",0
"[[(263474, 403321), [176396, 219328]]]",0
"[[(102596, 242443), [168463, 219328]]]",0
"[[(271990, 411837), [62718, 202565]]]",0
"[[(9887, 149734), [114767, 219328]]]",0
"[[(123924, 263771), [198442, 219328]]]",2
"[[(290250, 430097), [102030, 219328]]]",0
"[[(203686, 343533), [182547, 219328]]]",2
"[[(129364, 269211), [170634, 219328]]]",2
"[[(109821, 249668), [277604, 219328]]]",0
"[[(36793, 176640), [206553, 219328]]]",0
"[[(142660, 282507), [159834, 219328]]]",2
"[[(211213, 351060), [149352, 219328]]]",2
"[[(52285, 192132), [38336, 178183]]]",6
"[[(8333, 148180), [315186, 219328]]]",0
"[[(77562, 217409), [127537, 219328]]]",1
"[[(301920, 441767), [9783, 148380]]]",11
"[[(290887, 430734), [74971, 214818]]]",0
"[[(316443, 456290), [159186, 219328]]]",0
"[[(98508, 238355), [92266, 219328]]]",1
"[[(314352, 454199), [263120, 219328]]]",0
"[[(27793, 167640), [268613, 219328]]]",0
"[[(320463, 460310), [171289, 219328]]]",0
"[[(298901, 438748), [133236, 219328]]]",0
"[[(195582, 335429), [70933, 210780]]]",1
"[[(118283, 258130), [123789, 219328]]]",3
"[[(88585, 228432), [89358, 219328]]]",1
"[[(154750, 294597), [278587, 219328]]]",0
"[[(258214, 398061), [168581, 219328]]]",0
"[[(242420, 382267), [162796, 219328]]]",2
"[[(109123, 248970), [188045, 219328]]]",1
"[[(116295, 256142), [78906, 218753]]]",2
"[[(250249, 390096), [258846, 219328]]]",0
"[[(93758, 233605), [276574, 219328]]]",0
"[[(124806, 264653), [233798, 219328]]]",0
"[[(212153, 352000), [153414, 219328]]]",2
"[[(122372, 262219), [190679, 219328]]]",2
"[[(169046, 308893), [250525, 219328]]]",0
"[[(77532, 217379), [234866, 219328]]]",0
"[[(205663, 345510), [243483, 219328]]]",0
"[[(222506, 362353), [118732, 219328]]]",2
"[[(330601, 470448), [34812, 174659]]]",1
"[[(142086, 281933), [306516, 219328]]]",0
"[[(281839, 421686), [34443, 174290]]]",0
"[[(260618, 400465), [310417, 219328]]]",0
"[[(32777, 172624), [224403, 219328]]]",0
"[[(334189, 474036), [321319, 219328]]]",0
"[[(99428, 239275), [22680, 162527]]]",8
"[[(16128, 155975), [321094, 219328]]]",0
"[[(140248, 280095), [100367, 219328]]]",3
"[[(44214, 184061), [24809, 164656]]]",19
"[[(151124, 290971), [182379, 219328]]]",2
"[[(19830, 159677), [165004, 219328]]]",0
"[[(213448, 353295), [61915, 201762]]]",0
"[[(206908, 346755), [221441, 219328]]]",0
"[[(181507, 321354), [115911, 219328]]]",3
"[[(138522, 278369), [94208, 219328]]]",3
"[[(324056, 463903), [240593, 219328]]]",0
"[[(209835, 349682), [172780, 219328]]]",2
