BRC Query: Medium,Points,Num Of Points
"[268166, 34935, 361397, 128166]",[],0
"[18961, 151273, 112192, 219328]",[],0
"[26086, 141244, 119317, 219328]",[],0
"[365013, 364839, 458244, 219328]",[],0
"[313254, 376538, 406485, 219328]",[],0
"[160043, 367836, 253274, 219328]",[],0
"[116695, 285607, 209926, 219328]",[],0
"[278786, 186521, 372017, 219328]",[],0
"[210529, 139521, 303760, 219328]","[(249218, 208706), (243245, 219327)]",2
"[117677, 68931, 210908, 162162]","[(182621, 142145)]",1
"[304884, 180839, 398115, 219328]",[],0
"[135333, 315426, 228564, 219328]",[],0
"[361415, 287447, 454646, 219328]",[],0
"[365327, 193377, 458558, 219328]",[],0
"[93340, 88362, 186571, 181593]","[(182621, 142145)]",1
"[181477, 12883, 274708, 106114]","[(208038, 13601), (219818, 13637), (250983, 13907), (181926, 14472), (221990, 14496), (244062, 15465), (229026, 16672), (232460, 17215), (194547, 17907), (260858, 24535), (200563, 62770)]",11
"[314790, 34989, 408021, 128220]",[],0
"[304271, 89993, 397502, 183224]",[],0
"[188776, 198534, 282007, 219328]","[(249218, 208706), (243245, 219327)]",2
"[160784, 336170, 254015, 219328]",[],0
"[161955, 177463, 255186, 219328]","[(249218, 208706), (243245, 219327)]",2
"[267565, 219750, 360796, 219328]",[],0
"[323058, 234088, 416289, 219328]",[],0
"[97264, 9783, 190495, 101878]","[(98024, 9783), (98327, 9783), (98408, 9783), (100278, 9783), (101493, 9783), (101814, 9783), (102629, 9783), (104677, 9783), (104703, 9783), (105545, 9783), (105570, 9783), (106663, 9783), (107478, 9783), (108346, 9783), (108732, 9783), (108986, 9783), (109213, 9783), (109573, 9783), (110921, 9783), (111164, 9783), (111242, 9783), (112677, 9783), (112976, 9783), (113246, 9783), (114372, 9783), (114520, 9783), (116220, 9783), (116287, 9783), (116488, 9783), (117484, 9783), (121931, 9783), (122165, 9783), (122167, 9783), (122208, 9783), (122416, 9783), (124097, 9783), (124858, 9783), (124923, 9783), (124927, 9783), (125770, 9783), (128325, 9783), (128327, 9783), (128789, 9783), (128817, 9783), (128824, 9783), (130064, 9783), (130097, 9783), (130955, 9783), (131043, 9783), (131366, 9783), (131661, 9783), (132054, 9783), (132210, 9783), (132577, 9783), (133429, 9783), (133609, 9783), (134752, 9783), (135339, 9783), (136248, 9783), (139599, 9783), (140019, 9783), (140329, 9783), (142342, 9783), (143901, 9783), (144911, 9783), (145861, 9783), (146478, 9783), (148084, 9783), (150098, 9783), (151150, 9783), (154464, 9783), (154911, 9783), (157902, 9783), (164328, 9783), (164539, 9783), (166991, 9783), (170262, 9783), (173186, 9783), (173951, 9783), (174921, 9783), (177495, 9783), (181053, 9783), (187887, 9783), (188015, 9783), (109659, 10073), (97397, 10118), (117247, 10175), (164153, 10413), (101228, 10532), (157004, 10618), (139551, 10641), (146929, 10643), (147676, 10916), (147078, 10944), (159341, 11095), (134002, 11278), (156028, 11367), (100745, 11476), (128706, 11613), (143615, 11672), (122199, 12087), (105003, 12340), (150853, 12820), (129316, 13429), (137355, 13489), (116696, 13511), (132304, 13523), (104767, 13542), (158074, 13700), (139379, 14023), (115607, 14151), (113212, 14272), (181926, 14472), (108221, 14539), (168299, 14657), (113997, 14770), (171536, 15407), (125111, 15411), (125429, 15748), (164496, 15993), (117428, 16207), (114056, 16475), (130706, 16530), (109712, 16598), (138819, 16651), (144008, 17433), (101506, 17559), (128703, 17618), (150585, 18421), (97661, 18559), (141934, 18755), (108072, 19082), (98057, 19225), (148995, 19294), (155423, 20233), (165683, 22519), (111501, 26612), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (181333, 62750)]",144
"[81915, 306228, 175146, 219328]",[],0
"[30976, 239794, 124207, 219328]",[],0
"[74097, 187080, 167328, 219328]",[],0
"[13002, 259991, 106233, 219328]",[],0
"[356353, 355634, 449584, 219328]",[],0
"[143173, 329092, 236404, 219328]",[],0
"[106502, 44946, 199733, 138177]","[(181333, 62750)]",1
"[295886, 230351, 389117, 219328]",[],0
"[154239, 99255, 247470, 192486]","[(182621, 142145)]",1
"[285743, 97171, 378974, 190402]",[],0
"[41297, 353550, 134528, 219328]",[],0
"[343341, 90640, 436572, 183871]",[],0
"[312039, 65816, 405270, 159047]",[],0
"[272317, 339534, 365548, 219328]",[],0
"[293027, 325335, 386258, 219328]",[],0
"[209809, 235992, 303040, 219328]",[],0
"[147451, 171379, 240682, 219328]",[],0
"[157519, 15265, 250750, 108496]","[(171536, 15407), (244062, 15465), (164496, 15993), (229026, 16672), (232460, 17215), (194547, 17907), (165683, 22519), (181333, 62750), (200563, 62770)]",9
"[232881, 155148, 326112, 219328]","[(249218, 208706), (243245, 219327)]",2
"[143483, 290116, 236714, 219328]",[],0
"[284555, 298866, 377786, 219328]",[],0
"[174803, 187561, 268034, 219328]","[(249218, 208706), (243245, 219327)]",2
"[107725, 378040, 200956, 219328]",[],0
"[234450, 82412, 327681, 175643]",[],0
"[11224, 276207, 104455, 219328]",[],0
"[89556, 354738, 182787, 219328]",[],0
"[375847, 303440, 469078, 219328]",[],0
"[209519, 197354, 302750, 219328]","[(249218, 208706), (243245, 219327)]",2
"[251455, 27184, 344686, 120415]",[],0
"[302556, 223933, 395787, 219328]",[],0
"[341912, 330099, 435143, 219328]",[],0
"[127813, 16344, 221044, 109575]","[(130706, 16530), (138819, 16651), (144008, 17433), (128703, 17618), (194547, 17907), (150585, 18421), (141934, 18755), (148995, 19294), (155423, 20233), (165683, 22519), (145935, 34939), (181333, 62750), (200563, 62770)]",13
"[198025, 285515, 291256, 219328]",[],0
"[91225, 364768, 184456, 219328]",[],0
"[110095, 338894, 203326, 219328]",[],0
"[193963, 337272, 287194, 219328]",[],0
"[375165, 268682, 468396, 219328]",[],0
"[18152, 138766, 111383, 219328]",[],0
"[307778, 135036, 401009, 219328]",[],0
"[152019, 105184, 245250, 198415]","[(182621, 142145)]",1
"[228308, 48971, 321539, 142202]",[],0
"[308607, 243092, 401838, 219328]",[],0
"[132233, 243865, 225464, 219328]",[],0
"[274926, 377735, 368157, 219328]",[],0
"[60766, 106829, 153997, 200060]",[],0
"[94355, 239063, 187586, 219328]",[],0
"[42316, 231855, 135547, 219328]",[],0
"[340908, 215075, 434139, 219328]",[],0
"[150646, 140597, 243877, 219328]","[(182621, 142145), (243245, 219327)]",2
"[237344, 194849, 330575, 219328]","[(249218, 208706), (243245, 219327)]",2
"[327769, 179958, 421000, 219328]",[],0
"[55632, 169083, 148863, 219328]",[],0
"[23916, 266338, 117147, 219328]",[],0
"[13868, 139481, 107099, 219328]",[],0
"[114436, 216730, 207667, 219328]",[],0
"[210819, 236503, 304050, 219328]",[],0
"[341235, 336133, 434466, 219328]",[],0
"[361002, 212202, 454233, 219328]",[],0
"[373597, 28258, 466828, 121489]","[(462771, 37243)]",1
"[313613, 252075, 406844, 219328]",[],0
"[194020, 306326, 287251, 219328]",[],0
"[74603, 304033, 167834, 219328]",[],0
"[380617, 154052, 473848, 219328]",[],0
"[180144, 20857, 273375, 114088]","[(260858, 24535), (181333, 62750), (200563, 62770)]",3
"[216832, 256485, 310063, 219328]",[],0
"[281634, 79074, 374865, 172305]",[],0
"[29920, 50837, 123151, 144068]","[(45785, 56718), (37985, 59118), (59458, 97155), (72803, 67715)]",4
"[304821, 190272, 398052, 219328]",[],0
"[197396, 10472, 290627, 103703]","[(250207, 11064), (205048, 11389), (279774, 12055), (217026, 12784), (208038, 13601), (219818, 13637), (250983, 13907), (286201, 14322), (221990, 14496), (244062, 15465), (229026, 16672), (232460, 17215), (277400, 19941), (260858, 24535), (200563, 62770)]",15
"[44488, 108137, 137719, 201368]",[],0
"[66213, 360122, 159444, 219328]",[],0
"[291558, 255110, 384789, 219328]",[],0
"[30724, 173022, 123955, 219328]",[],0
"[21428, 173163, 114659, 219328]",[],0
"[213977, 73794, 307208, 167025]",[],0
"[341339, 152339, 434570, 219328]",[],0
"[221196, 359856, 314427, 219328]",[],0
"[82635, 320416, 175866, 219328]",[],0
"[85443, 220035, 178674, 219328]",[],0
"[168600, 276286, 261831, 219328]",[],0
"[39494, 93529, 132725, 186760]","[(59458, 97155)]",1
"[73853, 78348, 167084, 171579]",[],0
"[260243, 377904, 353474, 219328]",[],0
"[344653, 32608, 437884, 125839]",[],0
"[280541, 30908, 373772, 124139]",[],0
"[299068, 370498, 392299, 219328]",[],0
"[373711, 339058, 466942, 219328]",[],0
"[211155, 102604, 304386, 195835]",[],0
"[188838, 315288, 282069, 219328]",[],0
"[51527, 50442, 144758, 143673]","[(59458, 97155), (72803, 67715)]",2
"[301611, 99566, 394842, 192797]",[],0
"[147359, 113815, 240590, 207046]","[(182621, 142145)]",1
"[144937, 180051, 238168, 219328]",[],0
"[375331, 379665, 468562, 219328]",[],0
"[141224, 144036, 234455, 219328]",[],0
"[279402, 247443, 372633, 219328]",[],0
"[89485, 243430, 182716, 219328]",[],0
"[297904, 88238, 391135, 181469]",[],0
"[28355, 339752, 121586, 219328]",[],0
"[315089, 100898, 408320, 194129]",[],0
"[344473, 276669, 437704, 219328]",[],0
"[25835, 173834, 119066, 219328]",[],0
"[45678, 109245, 138909, 202476]",[],0
"[348065, 247479, 441296, 219328]",[],0
"[328400, 133275, 421631, 219328]",[],0
"[248592, 281933, 341823, 219328]",[],0
"[91683, 380115, 184914, 219328]",[],0
"[183054, 351634, 276285, 219328]",[],0
"[78831, 257932, 172062, 219328]",[],0
"[299579, 38087, 392810, 131318]",[],0
"[293037, 51327, 386268, 144558]",[],0
"[279525, 188148, 372756, 219328]",[],0
"[9407, 50053, 102638, 143284]","[(45785, 56718), (37985, 59118), (59458, 97155), (72803, 67715)]",4
"[62633, 232372, 155864, 219328]",[],0
"[326643, 192834, 419874, 219328]",[],0
"[307104, 244875, 400335, 219328]",[],0
"[184176, 206332, 277407, 219328]","[(249218, 208706), (243245, 219327)]",2
"[276761, 197938, 369992, 219328]",[],0
"[341862, 70426, 435093, 163657]",[],0
"[79477, 174259, 172708, 219328]",[],0
"[20031, 103851, 113262, 197082]",[],0
"[73705, 18183, 166936, 111414]","[(78083, 18380), (150585, 18421), (97661, 18559), (141934, 18755), (108072, 19082), (78438, 19163), (98057, 19225), (148995, 19294), (89429, 19819), (155423, 20233), (77898, 21019), (165683, 22519), (93859, 24177), (85915, 25965), (111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150)]",23
"[185268, 326610, 278499, 219328]",[],0
"[109484, 31258, 202715, 124489]","[(145935, 34939), (110575, 36221), (181333, 62750), (200563, 62770)]",4
"[225086, 346488, 318317, 219328]",[],0
"[40643, 374511, 133874, 219328]",[],0
"[171304, 212335, 264535, 219328]","[(243245, 219327)]",1
"[35501, 322925, 128732, 219328]",[],0
"[96281, 195751, 189512, 219328]",[],0
"[48708, 222145, 141939, 219328]",[],0
"[36431, 239174, 129662, 219328]",[],0
"[194228, 324861, 287459, 219328]",[],0
"[333246, 142244, 426477, 219328]",[],0
"[360605, 170511, 453836, 219328]",[],0
"[303152, 245953, 396383, 219328]",[],0
"[224242, 102838, 317473, 196069]",[],0
"[24206, 246001, 117437, 219328]",[],0
"[146607, 107990, 239838, 201221]","[(182621, 142145)]",1
"[211361, 41720, 304592, 134951]",[],0
"[195607, 58608, 288838, 151839]","[(200563, 62770)]",1
"[72796, 21846, 166027, 115077]","[(165683, 22519), (73225, 23191), (93859, 24177), (73683, 24778), (85915, 25965), (111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",15
"[192029, 19303, 285260, 112534]","[(277400, 19941), (260858, 24535), (200563, 62770)]",3
"[100961, 219805, 194192, 219328]",[],0
"[331085, 370175, 424316, 219328]",[],0
"[350704, 15271, 443935, 108502]",[],0
"[177358, 247441, 270589, 219328]",[],0
"[298600, 372417, 391831, 219328]",[],0
"[268180, 257957, 361411, 219328]",[],0
"[50296, 35235, 143527, 128466]","[(59032, 35658), (50806, 40774), (59458, 97155), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",8
"[288932, 218845, 382163, 219328]",[],0
"[145607, 22690, 238838, 115921]","[(145935, 34939), (181333, 62750), (200563, 62770)]",3
"[347854, 278578, 441085, 219328]",[],0
"[58300, 50108, 151531, 143339]","[(59458, 97155), (72803, 67715)]",2
"[183026, 196100, 276257, 219328]","[(249218, 208706), (243245, 219327)]",2
"[59751, 255257, 152982, 219328]",[],0
"[25453, 88999, 118684, 182230]","[(59458, 97155)]",1
"[278962, 336075, 372193, 219328]",[],0
"[158630, 27412, 251861, 120643]","[(181333, 62750), (200563, 62770)]",2
"[8497, 205609, 101728, 219328]",[],0
"[185164, 90357, 278395, 183588]",[],0
"[295573, 373009, 388804, 219328]",[],0
"[85126, 92295, 178357, 185526]",[],0
"[99665, 91465, 192896, 184696]","[(182621, 142145)]",1
"[343724, 364547, 436955, 219328]",[],0
"[135299, 335648, 228530, 219328]",[],0
"[180225, 20620, 273456, 113851]","[(260858, 24535), (181333, 62750), (200563, 62770)]",3
"[261304, 336236, 354535, 219328]",[],0
"[363816, 216838, 457047, 219328]",[],0
"[31274, 126829, 124505, 219328]",[],0
"[134098, 341392, 227329, 219328]",[],0
"[155744, 180381, 248975, 219328]","[(243245, 219327)]",1
"[97254, 132995, 190485, 219328]","[(182621, 142145)]",1
"[192709, 126627, 285940, 219328]","[(249218, 208706), (243245, 219327)]",2
"[93901, 228710, 187132, 219328]",[],0
"[250809, 198583, 344040, 219328]",[],0
"[304539, 80467, 397770, 173698]",[],0
"[210759, 304296, 303990, 219328]",[],0
"[15177, 93125, 108408, 186356]","[(59458, 97155)]",1
"[314118, 11072, 407349, 104303]","[(315979, 12702), (358657, 15258), (337473, 17444)]",3
"[368271, 212540, 461502, 219328]",[],0
"[98274, 86172, 191505, 179403]","[(182621, 142145)]",1
"[18345, 21311, 111576, 114542]","[(60166, 21389), (58014, 21689), (44527, 21949), (28947, 21975), (49317, 22137), (37782, 22212), (41126, 22253), (46040, 22975), (47542, 24648), (40142, 26381), (60551, 27192), (33518, 27430), (53468, 27679), (59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718), (37985, 59118), (59458, 97155), (73225, 23191), (93859, 24177), (73683, 24778), (85915, 25965), (111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",32
"[177631, 275549, 270862, 219328]",[],0
"[10055, 28135, 103286, 121366]","[(59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718), (37985, 59118), (59458, 97155), (91686, 32602), (98740, 33456), (97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",12
"[32866, 66786, 126097, 160017]","[(59458, 97155), (72803, 67715)]",2
"[308534, 328705, 401765, 219328]",[],0
"[85551, 88412, 178782, 181643]",[],0
"[361272, 207280, 454503, 219328]",[],0
"[21980, 227655, 115211, 219328]",[],0
"[236844, 305935, 330075, 219328]",[],0
"[368004, 182664, 461235, 219328]",[],0
"[380993, 138118, 474224, 219328]",[],0
"[80380, 198971, 173611, 219328]",[],0
"[275636, 121710, 368867, 214941]",[],0
"[287745, 218035, 380976, 219328]",[],0
"[46415, 76168, 139646, 169399]","[(59458, 97155)]",1
"[221899, 304921, 315130, 219328]",[],0
"[353455, 191928, 446686, 219328]",[],0
"[58740, 234368, 151971, 219328]",[],0
"[236725, 136905, 329956, 219328]","[(249218, 208706), (243245, 219327)]",2
"[255126, 208268, 348357, 219328]",[],0
"[126099, 215125, 219330, 219328]",[],0
"[133974, 346421, 227205, 219328]",[],0
"[260395, 216290, 353626, 219328]",[],0
"[312925, 44302, 406156, 137533]",[],0
"[140430, 152755, 233661, 219328]",[],0
"[284199, 203045, 377430, 219328]",[],0
"[292459, 19508, 385690, 112739]","[(306553, 24096)]",1
"[324804, 328773, 418035, 219328]",[],0
"[256918, 132382, 350149, 219328]",[],0
"[152968, 29247, 246199, 122478]","[(181333, 62750), (200563, 62770)]",2
"[328439, 176712, 421670, 219328]",[],0
"[212995, 336374, 306226, 219328]",[],0
"[64037, 288334, 157268, 219328]",[],0
"[33659, 83723, 126890, 176954]","[(59458, 97155)]",1
"[213863, 22165, 307094, 115396]","[(306553, 24096), (260858, 24535)]",2
"[228868, 214218, 322099, 219328]","[(243245, 219327)]",1
"[235110, 63072, 328341, 156303]",[],0
"[249649, 324883, 342880, 219328]",[],0
"[250331, 92726, 343562, 185957]",[],0
"[97040, 186634, 190271, 219328]",[],0
"[256817, 223649, 350048, 219328]",[],0
"[91483, 317554, 184714, 219328]",[],0
"[156862, 272128, 250093, 219328]",[],0
"[67107, 201203, 160338, 219328]",[],0
"[189216, 82929, 282447, 176160]",[],0
"[337686, 195613, 430917, 219328]",[],0
"[255936, 338559, 349167, 219328]",[],0
"[280074, 36378, 373305, 129609]",[],0
"[110716, 143190, 203947, 219328]",[],0
"[100862, 314134, 194093, 219328]",[],0
"[178338, 163328, 271569, 219328]","[(249218, 208706), (243245, 219327)]",2
"[207405, 340737, 300636, 219328]",[],0
"[29855, 160742, 123086, 219328]",[],0
"[297227, 234196, 390458, 219328]",[],0
"[26415, 365798, 119646, 219328]",[],0
"[223361, 149186, 316592, 219328]","[(249218, 208706), (243245, 219327)]",2
"[204810, 117260, 298041, 210491]","[(249218, 208706)]",1
"[189980, 78456, 283211, 171687]",[],0
"[77404, 65945, 170635, 159176]",[],0
"[329573, 195268, 422804, 219328]",[],0
"[95021, 24488, 188252, 117719]","[(111501, 26612), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (181333, 62750)]",9
"[233863, 310471, 327094, 219328]",[],0
"[216991, 251134, 310222, 219328]",[],0
"[48051, 344654, 141282, 219328]",[],0
"[380765, 378807, 473996, 219328]",[],0
"[365064, 48919, 458295, 142150]",[],0
"[231163, 293808, 324394, 219328]",[],0
"[298528, 80626, 391759, 173857]",[],0
"[96843, 88316, 190074, 181547]","[(182621, 142145)]",1
"[116887, 94347, 210118, 187578]","[(182621, 142145)]",1
"[127785, 23700, 221016, 116931]","[(145935, 34939), (181333, 62750), (200563, 62770)]",3
"[283527, 79187, 376758, 172418]",[],0
"[266613, 195274, 359844, 219328]",[],0
"[334932, 159132, 428163, 219328]",[],0
"[183843, 366830, 277074, 219328]",[],0
"[70233, 222481, 163464, 219328]",[],0
"[145359, 91122, 238590, 184353]","[(182621, 142145)]",1
"[187671, 337357, 280902, 219328]",[],0
"[271079, 182070, 364310, 219328]",[],0
"[287631, 372579, 380862, 219328]",[],0
"[83918, 205322, 177149, 219328]",[],0
"[299347, 168151, 392578, 219328]",[],0
"[131081, 206594, 224312, 219328]",[],0
"[189796, 212728, 283027, 219328]","[(243245, 219327)]",1
"[255199, 276314, 348430, 219328]",[],0
"[168632, 223128, 261863, 219328]",[],0
"[221134, 59346, 314365, 152577]",[],0
"[366434, 88864, 459665, 182095]",[],0
"[85526, 10695, 178757, 103926]","[(93565, 10870), (147676, 10916), (147078, 10944), (159341, 11095), (134002, 11278), (156028, 11367), (100745, 11476), (128706, 11613), (143615, 11672), (122199, 12087), (105003, 12340), (150853, 12820), (96432, 13026), (94047, 13060), (92728, 13196), (129316, 13429), (137355, 13489), (116696, 13511), (132304, 13523), (104767, 13542), (158074, 13700), (139379, 14023), (115607, 14151), (95698, 14228), (113212, 14272), (88748, 14276), (108221, 14539), (168299, 14657), (113997, 14770), (89325, 14834), (88006, 15197), (171536, 15407), (125111, 15411), (125429, 15748), (164496, 15993), (117428, 16207), (91779, 16340), (114056, 16475), (130706, 16530), (109712, 16598), (138819, 16651), (144008, 17433), (101506, 17559), (128703, 17618), (150585, 18421), (97661, 18559), (141934, 18755), (108072, 19082), (98057, 19225), (148995, 19294), (89429, 19819), (155423, 20233), (165683, 22519), (93859, 24177), (85915, 25965), (111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150)]",64
"[314034, 320315, 407265, 219328]",[],0
"[340542, 377456, 433773, 219328]",[],0
"[279236, 64118, 372467, 157349]",[],0
"[373465, 347517, 466696, 219328]",[],0
"[374107, 115554, 467338, 208785]",[],0
"[320480, 345915, 413711, 219328]",[],0
"[324331, 277313, 417562, 219328]",[],0
"[66409, 147933, 159640, 219328]",[],0
"[369111, 330189, 462342, 219328]",[],0
"[96531, 205173, 189762, 219328]",[],0
"[52879, 27002, 146110, 120233]","[(60551, 27192), (53468, 27679), (59032, 35658), (59458, 97155), (91686, 32602), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",13
"[13614, 68619, 106845, 161850]","[(59458, 97155)]",1
"[197996, 260144, 291227, 219328]",[],0
"[175026, 64813, 268257, 158044]","[(182621, 142145)]",1
"[362522, 245424, 455753, 219328]",[],0
