BRC Query: Large,Points,Num Of Points
"[196355, 32461, 336202, 172308]","[(200563, 62770)]",1
"[77299, 243185, 217146, 219328]",[],0
"[56940, 292842, 196787, 219328]",[],0
"[187077, 79702, 326924, 219328]","[(249218, 208706), (243245, 219327)]",2
"[224761, 187501, 364608, 219328]","[(249218, 208706), (243245, 219327)]",2
"[24508, 240971, 164355, 219328]",[],0
"[221596, 328457, 361443, 219328]",[],0
"[98564, 195023, 238411, 219328]",[],0
"[252752, 251960, 392599, 219328]",[],0
"[133632, 194338, 273479, 219328]","[(249218, 208706), (243245, 219327)]",2
"[312679, 334401, 452526, 219328]",[],0
"[14909, 311165, 154756, 219328]",[],0
"[123413, 293228, 263260, 219328]",[],0
"[48016, 137259, 187863, 219328]","[(182621, 142145)]",1
"[55183, 326574, 195030, 219328]",[],0
"[101511, 226595, 241358, 219328]",[],0
"[239352, 134154, 379199, 219328]","[(249218, 208706), (243245, 219327)]",2
"[166026, 330062, 305873, 219328]",[],0
"[329863, 64603, 469710, 204450]",[],0
"[10541, 266692, 150388, 219328]",[],0
"[38828, 16376, 178675, 156223]","[(51223, 16726), (63498, 17671), (41525, 17796), (63107, 18050), (45429, 18052), (53682, 18069), (40233, 19562), (50668, 19879), (64482, 19940), (44065, 20197), (54163, 20267), (55449, 20430), (49593, 20773), (53426, 21070), (60166, 21389), (58014, 21689), (44527, 21949), (49317, 22137), (41126, 22253), (46040, 22975), (47542, 24648), (40142, 26381), (60551, 27192), (53468, 27679), (59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718), (59458, 97155), (114056, 16475), (84227, 16516), (130706, 16530), (109712, 16598), (138819, 16651), (75988, 16684), (82405, 16839), (70320, 17096), (144008, 17433), (101506, 17559), (128703, 17618), (78083, 18380), (150585, 18421), (97661, 18559), (141934, 18755), (108072, 19082), (78438, 19163), (98057, 19225), (148995, 19294), (89429, 19819), (155423, 20233), (77898, 21019), (165683, 22519), (73225, 23191), (93859, 24177), (73683, 24778), (85915, 25965), (111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",66
"[89752, 35489, 229599, 175336]","[(110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (181333, 62750), (200563, 62770), (182621, 142145)]",7
"[259112, 78510, 398959, 218357]",[],0
"[109888, 235640, 249735, 219328]",[],0
"[85130, 28885, 224977, 168732]","[(91686, 32602), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (181333, 62750), (200563, 62770), (182621, 142145)]",11
"[115356, 94481, 255203, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[301669, 19720, 441516, 159567]","[(306553, 24096)]",1
"[117511, 43356, 257358, 183203]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[88927, 290188, 228774, 219328]",[],0
"[10529, 112535, 150376, 219328]",[],0
"[218380, 297772, 358227, 219328]",[],0
"[258466, 12981, 398313, 152828]","[(286201, 14322), (358657, 15258), (337473, 17444), (277400, 19941), (306553, 24096), (260858, 24535)]",6
"[250288, 282197, 390135, 219328]",[],0
"[218028, 150226, 357875, 219328]","[(249218, 208706), (243245, 219327)]",2
"[19828, 238459, 159675, 219328]",[],0
"[99696, 262784, 239543, 219328]",[],0
"[111963, 47011, 251810, 186858]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[109792, 251593, 249639, 219328]",[],0
"[24186, 178126, 164033, 219328]",[],0
"[210717, 69773, 350564, 209620]","[(249218, 208706)]",1
"[216826, 103515, 356673, 219328]","[(249218, 208706), (243245, 219327)]",2
"[209913, 327658, 349760, 219328]",[],0
"[294050, 229880, 433897, 219328]",[],0
"[171497, 100818, 311344, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[224544, 297433, 364391, 219328]",[],0
"[148170, 282868, 288017, 219328]",[],0
"[71234, 226093, 211081, 219328]",[],0
"[54196, 191563, 194043, 219328]",[],0
"[12943, 292019, 152790, 219328]",[],0
"[260447, 163663, 400294, 219328]",[],0
"[212659, 306237, 352506, 219328]",[],0
"[239657, 268183, 379504, 219328]",[],0
"[194616, 258025, 334463, 219328]",[],0
"[273231, 273058, 413078, 219328]",[],0
"[136170, 22276, 276017, 162123]","[(165683, 22519), (260858, 24535), (145935, 34939), (181333, 62750), (200563, 62770), (182621, 142145)]",6
"[198237, 128583, 338084, 219328]","[(249218, 208706), (243245, 219327)]",2
"[138027, 169519, 277874, 219328]","[(249218, 208706), (243245, 219327)]",2
"[141064, 234013, 280911, 219328]",[],0
"[237286, 153758, 377133, 219328]","[(249218, 208706), (243245, 219327)]",2
"[155882, 74538, 295729, 214385]","[(182621, 142145), (249218, 208706)]",2
"[21013, 135016, 160860, 219328]",[],0
"[79033, 329033, 218880, 219328]",[],0
"[268921, 115320, 408768, 219328]",[],0
"[302920, 298003, 442767, 219328]",[],0
"[267640, 270251, 407487, 219328]",[],0
"[36804, 328917, 176651, 219328]",[],0
"[297017, 255418, 436864, 219328]",[],0
"[31380, 17355, 171227, 157202]","[(63498, 17671), (41525, 17796), (63107, 18050), (45429, 18052), (53682, 18069), (37806, 18407), (40233, 19562), (50668, 19879), (64482, 19940), (38608, 20050), (44065, 20197), (54163, 20267), (55449, 20430), (31646, 20485), (49593, 20773), (53426, 21070), (60166, 21389), (58014, 21689), (44527, 21949), (49317, 22137), (37782, 22212), (41126, 22253), (46040, 22975), (47542, 24648), (40142, 26381), (60551, 27192), (33518, 27430), (53468, 27679), (59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718), (37985, 59118), (59458, 97155), (144008, 17433), (101506, 17559), (128703, 17618), (78083, 18380), (150585, 18421), (97661, 18559), (141934, 18755), (108072, 19082), (78438, 19163), (98057, 19225), (148995, 19294), (89429, 19819), (155423, 20233), (77898, 21019), (165683, 22519), (73225, 23191), (93859, 24177), (73683, 24778), (85915, 25965), (111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",63
"[331741, 60870, 471588, 200717]",[],0
"[127744, 309687, 267591, 219328]",[],0
"[48584, 290777, 188431, 219328]",[],0
"[134725, 87499, 274572, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[230461, 306183, 370308, 219328]",[],0
"[167628, 82427, 307475, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[120320, 144175, 260167, 219328]","[(249218, 208706), (243245, 219327)]",2
"[330058, 307647, 469905, 219328]",[],0
"[248896, 162016, 388743, 219328]","[(249218, 208706)]",1
"[155176, 85355, 295023, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[141846, 126849, 281693, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[294979, 226664, 434826, 219328]",[],0
"[116337, 136757, 256184, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[28996, 274386, 168843, 219328]",[],0
"[79375, 152292, 219222, 219328]",[],0
"[317020, 196884, 456867, 219328]",[],0
"[124756, 146593, 264603, 219328]","[(249218, 208706), (243245, 219327)]",2
"[122910, 17673, 262757, 157520]","[(194547, 17907), (150585, 18421), (141934, 18755), (148995, 19294), (155423, 20233), (165683, 22519), (260858, 24535), (145935, 34939), (181333, 62750), (200563, 62770), (182621, 142145)]",11
"[282648, 324507, 422495, 219328]",[],0
"[47524, 266636, 187371, 219328]",[],0
"[149257, 290813, 289104, 219328]",[],0
"[121828, 24042, 261675, 163889]","[(260858, 24535), (145935, 34939), (181333, 62750), (200563, 62770), (182621, 142145)]",5
"[195225, 206734, 335072, 219328]","[(249218, 208706), (243245, 219327)]",2
"[228204, 238938, 368051, 219328]",[],0
"[299199, 204556, 439046, 219328]",[],0
"[232393, 144665, 372240, 219328]","[(249218, 208706), (243245, 219327)]",2
"[154737, 291264, 294584, 219328]",[],0
"[160503, 185949, 300350, 219328]","[(249218, 208706), (243245, 219327)]",2
"[310685, 160437, 450532, 219328]",[],0
"[10047, 9853, 149894, 149700]","[(38887, 9915), (22814, 10194), (68109, 10266), (53242, 10360), (53466, 10375), (47776, 10415), (33799, 10494), (64792, 10612), (50338, 10676), (49765, 10733), (23113, 10772), (30413, 10779), (58284, 10957), (44669, 10971), (35566, 11251), (35453, 11255), (32831, 11265), (14885, 11466), (57527, 11497), (18236, 11546), (38232, 11561), (41278, 11779), (32121, 11788), (53606, 11796), (51395, 11836), (48931, 11879), (33714, 12060), (45332, 12137), (48630, 12271), (57909, 12464), (69011, 12465), (52402, 12568), (42232, 12601), (49652, 12838), (57957, 12989), (29280, 13094), (30339, 13111), (24839, 13248), (65784, 13357), (45691, 13454), (67034, 13769), (44331, 13802), (49175, 14068), (31051, 14216), (41155, 14314), (53917, 14664), (36533, 14717), (65308, 14734), (44972, 14862), (50329, 14943), (34575, 15287), (42513, 15533), (51493, 15564), (54829, 15900), (39855, 16189), (21753, 16314), (51223, 16726), (22236, 16731), (63498, 17671), (41525, 17796), (63107, 18050), (45429, 18052), (53682, 18069), (37806, 18407), (40233, 19562), (50668, 19879), (64482, 19940), (38608, 20050), (44065, 20197), (54163, 20267), (55449, 20430), (31646, 20485), (49593, 20773), (53426, 21070), (60166, 21389), (58014, 21689), (44527, 21949), (28947, 21975), (49317, 22137), (37782, 22212), (41126, 22253), (14395, 22342), (46040, 22975), (47542, 24648), (40142, 26381), (60551, 27192), (33518, 27430), (53468, 27679), (59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718), (37985, 59118), (59458, 97155), (109659, 10073), (97397, 10118), (117247, 10175), (74579, 10307), (75032, 10463), (101228, 10532), (72294, 10541), (139551, 10641), (146929, 10643), (69452, 10773), (82564, 10832), (70242, 10839), (93565, 10870), (147676, 10916), (147078, 10944), (134002, 11278), (100745, 11476), (85483, 11574), (128706, 11613), (143615, 11672), (122199, 12087), (105003, 12340), (96432, 13026), (94047, 13060), (70802, 13078), (92728, 13196), (129316, 13429), (137355, 13489), (116696, 13511), (132304, 13523), (104767, 13542), (139379, 14023), (115607, 14151), (80255, 14211), (69969, 14216), (95698, 14228), (113212, 14272), (88748, 14276), (108221, 14539), (81522, 14734), (113997, 14770), (84540, 14828), (83357, 14829), (89325, 14834), (78971, 14940), (81807, 15030), (88006, 15197), (125111, 15411), (125429, 15748), (80282, 15888), (79695, 15889), (76820, 16004), (117428, 16207), (91779, 16340), (114056, 16475), (84227, 16516), (130706, 16530), (109712, 16598), (138819, 16651), (75988, 16684), (82405, 16839), (70320, 17096), (144008, 17433), (101506, 17559), (128703, 17618), (78083, 18380), (97661, 18559), (141934, 18755), (108072, 19082), (78438, 19163), (98057, 19225), (148995, 19294), (89429, 19819), (77898, 21019), (73225, 23191), (93859, 24177), (73683, 24778), (85915, 25965), (111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",182
"[199680, 73363, 339527, 213210]","[(249218, 208706)]",1
"[205027, 193790, 344874, 219328]","[(249218, 208706), (243245, 219327)]",2
"[320541, 269448, 460388, 219328]",[],0
"[259674, 200034, 399521, 219328]",[],0
"[299342, 89925, 439189, 219328]",[],0
"[90945, 17620, 230792, 157467]","[(194547, 17907), (150585, 18421), (97661, 18559), (141934, 18755), (108072, 19082), (98057, 19225), (148995, 19294), (155423, 20233), (165683, 22519), (93859, 24177), (111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (181333, 62750), (200563, 62770), (182621, 142145)]",22
"[215151, 317816, 354998, 219328]",[],0
"[136596, 63705, 276443, 203552]","[(182621, 142145)]",1
"[81544, 113394, 221391, 219328]","[(182621, 142145)]",1
"[166658, 152405, 306505, 219328]","[(249218, 208706), (243245, 219327)]",2
"[251922, 321142, 391769, 219328]",[],0
"[143484, 126743, 283331, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[166740, 40362, 306587, 180209]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[280379, 83888, 420226, 219328]",[],0
"[128030, 322155, 267877, 219328]",[],0
"[192873, 183530, 332720, 219328]","[(249218, 208706), (243245, 219327)]",2
"[306451, 113255, 446298, 219328]",[],0
"[261516, 69245, 401363, 209092]",[],0
"[269138, 140659, 408985, 219328]",[],0
"[114335, 214862, 254182, 219328]","[(243245, 219327)]",1
"[222749, 30650, 362596, 170497]",[],0
"[235951, 40178, 375798, 180025]",[],0
"[207462, 45173, 347309, 185020]",[],0
"[251228, 116744, 391075, 219328]",[],0
"[179578, 19450, 319425, 159297]","[(277400, 19941), (306553, 24096), (260858, 24535), (181333, 62750), (200563, 62770), (182621, 142145)]",6
"[82755, 240151, 222602, 219328]",[],0
"[272676, 248946, 412523, 219328]",[],0
"[228508, 273575, 368355, 219328]",[],0
"[26886, 76569, 166733, 216416]","[(59458, 97155)]",1
"[86500, 123883, 226347, 219328]","[(182621, 142145)]",1
"[265365, 46631, 405212, 186478]",[],0
"[32090, 44011, 171937, 183858]","[(45785, 56718), (37985, 59118), (59458, 97155), (103123, 45841), (97257, 47150), (72803, 67715)]",6
"[290065, 23076, 429912, 162923]","[(306553, 24096)]",1
"[9465, 293973, 149312, 219328]",[],0
"[178374, 42443, 318221, 182290]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[197853, 31853, 337700, 171700]","[(200563, 62770)]",1
"[121577, 254640, 261424, 219328]",[],0
"[295520, 45174, 435367, 185021]",[],0
"[311609, 112879, 451456, 219328]",[],0
"[170211, 169757, 310058, 219328]","[(249218, 208706), (243245, 219327)]",2
"[23520, 124584, 163367, 219328]",[],0
"[262373, 101739, 402220, 219328]",[],0
"[132669, 188356, 272516, 219328]","[(249218, 208706), (243245, 219327)]",2
"[36239, 40434, 176086, 180281]","[(50806, 40774), (45785, 56718), (37985, 59118), (59458, 97155), (103123, 45841), (97257, 47150), (72803, 67715)]",7
"[245153, 174235, 385000, 219328]","[(249218, 208706)]",1
"[289776, 205580, 429623, 219328]",[],0
"[32450, 30759, 172297, 170606]","[(59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718), (37985, 59118), (59458, 97155), (91686, 32602), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",15
"[278523, 16386, 418370, 156233]","[(337473, 17444), (306553, 24096)]",2
"[105093, 296915, 244940, 219328]",[],0
"[45615, 134586, 185462, 219328]","[(182621, 142145)]",1
"[264088, 298532, 403935, 219328]",[],0
"[298236, 270793, 438083, 219328]",[],0
"[133397, 38901, 273244, 178748]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[123703, 240084, 263550, 219328]",[],0
"[13840, 73863, 153687, 213710]","[(59458, 97155)]",1
"[31059, 96505, 170906, 219328]","[(59458, 97155)]",1
"[245521, 132126, 385368, 219328]","[(249218, 208706)]",1
"[256008, 58275, 395855, 198122]",[],0
"[175708, 287333, 315555, 219328]",[],0
"[233407, 308348, 373254, 219328]",[],0
"[240663, 306927, 380510, 219328]",[],0
"[133945, 137777, 273792, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[43228, 148360, 183075, 219328]",[],0
"[205101, 261611, 344948, 219328]",[],0
"[213655, 102648, 353502, 219328]","[(249218, 208706), (243245, 219327)]",2
"[159358, 161583, 299205, 219328]","[(249218, 208706), (243245, 219327)]",2
"[324678, 145399, 464525, 219328]",[],0
"[10954, 119363, 150801, 219328]",[],0
"[125958, 129150, 265805, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[252988, 11730, 392835, 151577]","[(279774, 12055), (315979, 12702), (286201, 14322), (358657, 15258), (337473, 17444), (277400, 19941), (306553, 24096), (260858, 24535)]",8
"[54914, 216100, 194761, 219328]",[],0
"[177126, 43807, 316973, 183654]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[268597, 13346, 408444, 153193]","[(286201, 14322), (358657, 15258), (337473, 17444), (277400, 19941), (306553, 24096)]",5
"[200061, 244612, 339908, 219328]",[],0
"[267775, 34118, 407622, 173965]",[],0
"[152222, 303878, 292069, 219328]",[],0
"[150509, 114189, 290356, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[98782, 323129, 238629, 219328]",[],0
"[301086, 140960, 440933, 219328]",[],0
"[140414, 277020, 280261, 219328]",[],0
"[54477, 63447, 194324, 203294]","[(59458, 97155), (72803, 67715), (182621, 142145)]",3
"[222020, 205833, 361867, 219328]","[(249218, 208706), (243245, 219327)]",2
"[285204, 41292, 425051, 181139]",[],0
"[190490, 332709, 330337, 219328]",[],0
"[147178, 146864, 287025, 219328]","[(249218, 208706), (243245, 219327)]",2
"[233387, 241890, 373234, 219328]",[],0
"[243189, 222393, 383036, 219328]",[],0
"[222487, 227214, 362334, 219328]",[],0
"[141130, 61782, 280977, 201629]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[86259, 291061, 226106, 219328]",[],0
"[286342, 299464, 426189, 219328]",[],0
"[329483, 312524, 469330, 219328]",[],0
"[227785, 17872, 367632, 157719]","[(277400, 19941), (306553, 24096), (260858, 24535)]",3
"[174740, 104263, 314587, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[217823, 283849, 357670, 219328]",[],0
"[165541, 26627, 305388, 166474]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[177749, 14651, 317596, 154498]","[(244062, 15465), (229026, 16672), (232460, 17215), (194547, 17907), (277400, 19941), (306553, 24096), (260858, 24535), (181333, 62750), (200563, 62770), (182621, 142145)]",10
"[23885, 14930, 163732, 154777]","[(50329, 14943), (34575, 15287), (42513, 15533), (51493, 15564), (54829, 15900), (39855, 16189), (51223, 16726), (63498, 17671), (41525, 17796), (63107, 18050), (45429, 18052), (53682, 18069), (37806, 18407), (40233, 19562), (50668, 19879), (64482, 19940), (38608, 20050), (44065, 20197), (54163, 20267), (55449, 20430), (31646, 20485), (49593, 20773), (53426, 21070), (60166, 21389), (58014, 21689), (44527, 21949), (28947, 21975), (49317, 22137), (37782, 22212), (41126, 22253), (46040, 22975), (47542, 24648), (40142, 26381), (60551, 27192), (33518, 27430), (53468, 27679), (59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718), (37985, 59118), (59458, 97155), (78971, 14940), (81807, 15030), (88006, 15197), (125111, 15411), (125429, 15748), (80282, 15888), (79695, 15889), (76820, 16004), (117428, 16207), (91779, 16340), (114056, 16475), (84227, 16516), (130706, 16530), (109712, 16598), (138819, 16651), (75988, 16684), (82405, 16839), (70320, 17096), (144008, 17433), (101506, 17559), (128703, 17618), (78083, 18380), (150585, 18421), (97661, 18559), (141934, 18755), (108072, 19082), (78438, 19163), (98057, 19225), (148995, 19294), (89429, 19819), (155423, 20233), (77898, 21019), (73225, 23191), (93859, 24177), (73683, 24778), (85915, 25965), (111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",88
"[138142, 200226, 277989, 219328]","[(249218, 208706), (243245, 219327)]",2
"[114032, 47138, 253879, 186985]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[116562, 30210, 256409, 170057]","[(145935, 34939), (181333, 62750), (200563, 62770), (182621, 142145)]",4
"[121383, 320177, 261230, 219328]",[],0
"[315911, 105493, 455758, 219328]",[],0
"[189847, 296448, 329694, 219328]",[],0
"[292704, 154455, 432551, 219328]",[],0
"[227736, 62331, 367583, 202178]",[],0
"[266746, 87444, 406593, 219328]",[],0
"[231287, 323522, 371134, 219328]",[],0
"[11948, 196436, 151795, 219328]",[],0
"[100458, 315383, 240305, 219328]",[],0
"[258942, 182936, 398789, 219328]",[],0
