BRC Query: Small,Points,Num Of Points
"[50227, 184797, 96842, 219328]",[],0
"[225721, 286982, 272336, 219328]",[],0
"[168806, 348159, 215421, 219328]",[],0
"[120518, 266762, 167133, 219328]",[],0
"[250287, 98606, 296902, 145221]",[],0
"[338906, 345645, 385521, 219328]",[],0
"[357842, 314109, 404457, 219328]",[],0
"[315856, 158512, 362471, 205127]",[],0
"[281263, 291743, 327878, 219328]",[],0
"[253980, 421574, 300595, 219328]",[],0
"[199075, 59468, 245690, 106083]","[(200563, 62770)]",1
"[387121, 9783, 433736, 55705]","[(403477, 9783)]",1
"[186657, 405857, 233272, 219328]",[],0
"[190242, 248939, 236857, 219328]",[],0
"[87287, 287149, 133902, 219328]",[],0
"[151690, 34941, 198305, 81556]","[(181333, 62750)]",1
"[40996, 244907, 87611, 219328]",[],0
"[102965, 425568, 149580, 219328]",[],0
"[267015, 351483, 313630, 219328]",[],0
"[166158, 341933, 212773, 219328]",[],0
"[275583, 87936, 322198, 134551]",[],0
"[92039, 318748, 138654, 219328]",[],0
"[45022, 362545, 91637, 219328]",[],0
"[134434, 270780, 181049, 219328]",[],0
"[367839, 380383, 414454, 219328]",[],0
"[92888, 249399, 139503, 219328]",[],0
"[28040, 71571, 74655, 118186]","[(59458, 97155)]",1
"[279189, 192848, 325804, 219328]",[],0
"[402178, 184178, 448793, 219328]",[],0
"[232271, 191454, 278886, 219328]","[(249218, 208706), (243245, 219327)]",2
"[126908, 67130, 173523, 113745]",[],0
"[223603, 422758, 270218, 219328]",[],0
"[397441, 262672, 444056, 219328]",[],0
"[385013, 324682, 431628, 219328]",[],0
"[311353, 277258, 357968, 219328]",[],0
"[54836, 308562, 101451, 219328]",[],0
"[323560, 381619, 370175, 219328]",[],0
"[319056, 253319, 365671, 219328]",[],0
"[167329, 23991, 213944, 70606]","[(181333, 62750), (200563, 62770)]",2
"[186981, 290438, 233596, 219328]",[],0
"[259385, 70231, 306000, 116846]",[],0
"[353556, 360365, 400171, 219328]",[],0
"[302123, 385138, 348738, 219328]",[],0
"[164873, 61965, 211488, 108580]","[(181333, 62750), (200563, 62770)]",2
"[329931, 421789, 376546, 219328]",[],0
"[202881, 29920, 249496, 76535]",[],0
"[415157, 315283, 461772, 219328]",[],0
"[408384, 103310, 454999, 149925]",[],0
"[422848, 170974, 469463, 217589]",[],0
"[355642, 103625, 402257, 150240]",[],0
"[186427, 258486, 233042, 219328]",[],0
"[125579, 206790, 172194, 219328]",[],0
"[185187, 336778, 231802, 219328]",[],0
"[379015, 290219, 425630, 219328]",[],0
"[15232, 203476, 61847, 219328]",[],0
"[185704, 305557, 232319, 219328]",[],0
"[242129, 115189, 288744, 161804]",[],0
"[247828, 226421, 294443, 219328]",[],0
"[304882, 396442, 351497, 219328]",[],0
"[418088, 309734, 464703, 219328]",[],0
"[173965, 233830, 220580, 219328]",[],0
"[232826, 258721, 279441, 219328]",[],0
"[108010, 91828, 154625, 138443]",[],0
"[259890, 34793, 306505, 81408]",[],0
"[415447, 108759, 462062, 155374]",[],0
"[30476, 267877, 77091, 219328]",[],0
"[8792, 91737, 55407, 138352]",[],0
"[62861, 93789, 109476, 140404]",[],0
"[280404, 119180, 327019, 165795]",[],0
"[365063, 396467, 411678, 219328]",[],0
"[66891, 368031, 113506, 219328]",[],0
"[71772, 232591, 118387, 219328]",[],0
"[107213, 285120, 153828, 219328]",[],0
"[19380, 92648, 65995, 139263]","[(59458, 97155)]",1
"[206192, 92305, 252807, 138920]",[],0
"[70552, 228793, 117167, 219328]",[],0
"[183964, 277230, 230579, 219328]",[],0
"[406496, 126264, 453111, 172879]",[],0
"[362314, 247758, 408929, 219328]",[],0
"[39392, 66430, 86007, 113045]","[(59458, 97155), (72803, 67715)]",2
"[65677, 112522, 112292, 159137]",[],0
"[283440, 63302, 330055, 109917]",[],0
"[62698, 302721, 109313, 219328]",[],0
"[384937, 52859, 431552, 99474]",[],0
"[332519, 49678, 379134, 96293]",[],0
"[13066, 102458, 59681, 149073]",[],0
"[141510, 248159, 188125, 219328]",[],0
"[312524, 283207, 359139, 219328]",[],0
"[84749, 170217, 131364, 216832]",[],0
"[352910, 162057, 399525, 208672]",[],0
"[307179, 304114, 353794, 219328]",[],0
"[328866, 124956, 375481, 171571]",[],0
"[176989, 153920, 223604, 200535]",[],0
"[407788, 76672, 454403, 123287]",[],0
"[391904, 342342, 438519, 219328]",[],0
"[267821, 95238, 314436, 141853]",[],0
"[180782, 357882, 227397, 219328]",[],0
"[112832, 133205, 159447, 179820]",[],0
"[74589, 398705, 121204, 219328]",[],0
"[333468, 214542, 380083, 219328]",[],0
"[256847, 206906, 303462, 219328]",[],0
"[39812, 317012, 86427, 219328]",[],0
"[103596, 327481, 150211, 219328]",[],0
"[422884, 18175, 469499, 64790]","[(462771, 37243)]",1
"[155728, 59708, 202343, 106323]","[(181333, 62750), (200563, 62770)]",2
"[33067, 232710, 79682, 219328]",[],0
"[25890, 86586, 72505, 133201]","[(59458, 97155)]",1
"[118911, 168331, 165526, 214946]",[],0
"[48272, 357129, 94887, 219328]",[],0
"[109460, 18443, 156075, 65058]","[(141934, 18755), (148995, 19294), (155423, 20233), (111501, 26612), (145935, 34939), (110575, 36221)]",6
"[310472, 244004, 357087, 219328]",[],0
"[206623, 237303, 253238, 219328]",[],0
"[357171, 256244, 403786, 219328]",[],0
"[116661, 151982, 163276, 198597]",[],0
"[369533, 360707, 416148, 219328]",[],0
"[47325, 382455, 93940, 219328]",[],0
"[193415, 265894, 240030, 219328]",[],0
"[232138, 181831, 278753, 219328]","[(249218, 208706), (243245, 219327)]",2
"[330118, 17320, 376733, 63935]","[(337473, 17444)]",1
"[352827, 24968, 399442, 71583]",[],0
"[68467, 318867, 115082, 219328]",[],0
"[323508, 254818, 370123, 219328]",[],0
"[238630, 110610, 285245, 157225]",[],0
"[371560, 242778, 418175, 219328]",[],0
"[272204, 12035, 318819, 58650]","[(279774, 12055), (315979, 12702), (286201, 14322), (277400, 19941), (306553, 24096)]",5
"[140226, 136963, 186841, 183578]","[(182621, 142145)]",1
"[29831, 127853, 76446, 174468]",[],0
"[402095, 173931, 448710, 219328]",[],0
"[421993, 386387, 468608, 219328]",[],0
"[273625, 153125, 320240, 199740]",[],0
"[402822, 25487, 449437, 72102]",[],0
"[213104, 200412, 259719, 219328]","[(249218, 208706), (243245, 219327)]",2
"[371321, 117120, 417936, 163735]",[],0
"[135843, 107103, 182458, 153718]",[],0
"[173727, 17362, 220342, 63977]","[(194547, 17907), (181333, 62750), (200563, 62770)]",3
"[335624, 380948, 382239, 219328]",[],0
"[63319, 33948, 109934, 80563]","[(97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",4
"[54510, 122967, 101125, 169582]",[],0
"[193854, 321578, 240469, 219328]",[],0
"[386766, 63795, 433381, 110410]",[],0
"[288731, 213405, 335346, 219328]",[],0
"[151388, 337424, 198003, 219328]",[],0
"[112756, 106064, 159371, 152679]",[],0
"[237948, 244910, 284563, 219328]",[],0
"[248510, 122889, 295125, 169504]",[],0
"[316365, 57239, 362980, 103854]",[],0
"[412590, 271160, 459205, 219328]",[],0
"[295679, 103366, 342294, 149981]",[],0
"[371079, 73301, 417694, 119916]",[],0
"[187023, 314368, 233638, 219328]",[],0
"[104690, 46274, 151305, 92889]",[],0
"[377566, 144158, 424181, 190773]",[],0
"[382287, 401352, 428902, 219328]",[],0
"[235219, 167324, 281834, 213939]","[(249218, 208706)]",1
"[116558, 77941, 163173, 124556]",[],0
"[65032, 367640, 111647, 219328]",[],0
"[135671, 343249, 182286, 219328]",[],0
"[118529, 170506, 165144, 217121]",[],0
"[140642, 418239, 187257, 219328]",[],0
"[33427, 64201, 80042, 110816]","[(59458, 97155), (72803, 67715)]",2
"[85844, 293392, 132459, 219328]",[],0
"[269858, 146062, 316473, 192677]",[],0
"[378571, 78736, 425186, 125351]",[],0
"[51998, 66505, 98613, 113120]","[(59458, 97155), (72803, 67715)]",2
"[406135, 113439, 452750, 160054]",[],0
"[332509, 272921, 379124, 219328]",[],0
"[138356, 124575, 184971, 171190]","[(182621, 142145)]",1
"[77021, 245459, 123636, 219328]",[],0
"[111617, 268687, 158232, 219328]",[],0
"[334975, 267972, 381590, 219328]",[],0
"[61989, 198165, 108604, 219328]",[],0
"[230561, 293621, 277176, 219328]",[],0
"[101235, 9783, 147850, 55448]","[(101493, 9783), (101814, 9783), (102629, 9783), (104677, 9783), (104703, 9783), (105545, 9783), (105570, 9783), (106663, 9783), (107478, 9783), (108346, 9783), (108732, 9783), (108986, 9783), (109213, 9783), (109573, 9783), (110921, 9783), (111164, 9783), (111242, 9783), (112677, 9783), (112976, 9783), (113246, 9783), (114372, 9783), (114520, 9783), (116220, 9783), (116287, 9783), (116488, 9783), (117484, 9783), (121931, 9783), (122165, 9783), (122167, 9783), (122208, 9783), (122416, 9783), (124097, 9783), (124858, 9783), (124923, 9783), (124927, 9783), (125770, 9783), (128325, 9783), (128327, 9783), (128789, 9783), (128817, 9783), (128824, 9783), (130064, 9783), (130097, 9783), (130955, 9783), (131043, 9783), (131366, 9783), (131661, 9783), (132054, 9783), (132210, 9783), (132577, 9783), (133429, 9783), (133609, 9783), (134752, 9783), (135339, 9783), (136248, 9783), (139599, 9783), (140019, 9783), (140329, 9783), (142342, 9783), (143901, 9783), (144911, 9783), (145861, 9783), (146478, 9783), (109659, 10073), (117247, 10175), (139551, 10641), (146929, 10643), (147676, 10916), (147078, 10944), (134002, 11278), (128706, 11613), (143615, 11672), (122199, 12087), (105003, 12340), (129316, 13429), (137355, 13489), (116696, 13511), (132304, 13523), (104767, 13542), (139379, 14023), (115607, 14151), (113212, 14272), (108221, 14539), (113997, 14770), (125111, 15411), (125429, 15748), (117428, 16207), (114056, 16475), (130706, 16530), (109712, 16598), (138819, 16651), (144008, 17433), (101506, 17559), (128703, 17618), (141934, 18755), (108072, 19082), (111501, 26612), (105291, 33531), (145935, 34939), (110575, 36221), (103123, 45841)]",101
"[222999, 346181, 269614, 219328]",[],0
"[427190, 307509, 473805, 219328]",[],0
"[327704, 75134, 374319, 121749]",[],0
"[318645, 379980, 365260, 219328]",[],0
"[76954, 373351, 123569, 219328]",[],0
"[212702, 201316, 259317, 219328]","[(249218, 208706), (243245, 219327)]",2
"[385027, 286319, 431642, 219328]",[],0
"[293611, 112204, 340226, 158819]",[],0
"[383870, 115171, 430485, 161786]",[],0
"[196132, 126777, 242747, 173392]",[],0
"[332122, 270093, 378737, 219328]",[],0
"[342944, 34263, 389559, 80878]",[],0
"[414433, 224898, 461048, 219328]",[],0
"[325157, 365646, 371772, 219328]",[],0
"[251387, 30148, 298002, 76763]",[],0
"[291592, 176523, 338207, 219328]",[],0
"[113675, 173425, 160290, 219328]",[],0
"[93658, 23052, 140273, 69667]","[(93859, 24177), (111501, 26612), (98740, 33456), (105291, 33531), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150)]",8
"[178621, 265353, 225236, 219328]",[],0
"[407983, 46466, 454598, 93081]",[],0
"[300068, 420048, 346683, 219328]",[],0
"[327954, 411190, 374569, 219328]",[],0
"[219111, 169249, 265726, 215864]","[(249218, 208706)]",1
"[308642, 289778, 355257, 219328]",[],0
"[101637, 126217, 148252, 172832]",[],0
"[356440, 16893, 403055, 63508]",[],0
"[257382, 68592, 303997, 115207]",[],0
"[374467, 381625, 421082, 219328]",[],0
"[116114, 242054, 162729, 219328]",[],0
"[160225, 317385, 206840, 219328]",[],0
"[167839, 160338, 214454, 206953]",[],0
"[11873, 376939, 58488, 219328]",[],0
"[329495, 192141, 376110, 219328]",[],0
"[149759, 356998, 196374, 219328]",[],0
"[55973, 16135, 102588, 62750]","[(63498, 17671), (63107, 18050), (64482, 19940), (60166, 21389), (58014, 21689), (60551, 27192), (59032, 35658), (91779, 16340), (84227, 16516), (75988, 16684), (82405, 16839), (70320, 17096), (101506, 17559), (78083, 18380), (97661, 18559), (78438, 19163), (98057, 19225), (89429, 19819), (77898, 21019), (73225, 23191), (93859, 24177), (73683, 24778), (85915, 25965), (91686, 32602), (98740, 33456), (97885, 36791), (97257, 47150)]",27
"[319508, 21222, 366123, 67837]",[],0
"[253626, 32769, 300241, 79384]",[],0
"[86422, 53070, 133037, 99685]",[],0
"[36797, 142744, 83412, 189359]",[],0
"[171185, 390691, 217800, 219328]",[],0
"[46885, 40894, 93500, 87509]","[(72803, 67715)]",1
"[50112, 125530, 96727, 172145]",[],0
"[316429, 327787, 363044, 219328]",[],0
"[26218, 420691, 72833, 219328]",[],0
"[337781, 172162, 384396, 218777]",[],0
"[183048, 325005, 229663, 219328]",[],0
"[421960, 327076, 468575, 219328]",[],0
"[251118, 20630, 297733, 67245]","[(260858, 24535)]",1
"[287012, 361356, 333627, 219328]",[],0
"[326834, 392663, 373449, 219328]",[],0
"[263687, 389954, 310302, 219328]",[],0
"[220012, 160045, 266627, 206660]",[],0
"[328878, 21714, 375493, 68329]",[],0
"[133224, 194732, 179839, 219328]",[],0
"[191828, 176586, 238443, 219328]",[],0
"[97596, 228128, 144211, 219328]",[],0
"[107860, 215221, 154475, 219328]",[],0
"[35756, 23427, 82371, 70042]","[(47542, 24648), (40142, 26381), (60551, 27192), (53468, 27679), (59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718), (37985, 59118), (73683, 24778), (72803, 67715)]",11
"[148649, 412000, 195264, 219328]",[],0
"[325395, 293279, 372010, 219328]",[],0
"[120082, 164826, 166697, 211441]",[],0
"[87651, 320654, 134266, 219328]",[],0
"[14401, 386698, 61016, 219328]",[],0
"[218858, 143232, 265473, 189847]",[],0
"[138067, 18163, 184682, 64778]","[(150585, 18421), (141934, 18755), (148995, 19294), (155423, 20233), (165683, 22519), (145935, 34939), (181333, 62750)]",7
"[29041, 329157, 75656, 219328]",[],0
"[101304, 401285, 147919, 219328]",[],0
"[245418, 320184, 292033, 219328]",[],0
"[86260, 125634, 132875, 172249]",[],0
"[329549, 390214, 376164, 219328]",[],0
"[180270, 163822, 226885, 210437]",[],0
"[351243, 213281, 397858, 219328]",[],0
"[271192, 373357, 317807, 219328]",[],0
"[413599, 49008, 460214, 95623]",[],0
"[277002, 257970, 323617, 219328]",[],0
"[123508, 148631, 170123, 195246]",[],0
"[146430, 25709, 193045, 72324]","[(181333, 62750)]",1
"[199915, 310364, 246530, 219328]",[],0
"[164243, 424819, 210858, 219328]",[],0
"[304505, 141921, 351120, 188536]",[],0
"[130483, 375563, 177098, 219328]",[],0
"[169103, 182341, 215718, 219328]",[],0
"[283156, 161371, 329771, 207986]",[],0
"[151740, 206210, 198355, 219328]",[],0
"[262507, 66849, 309122, 113464]",[],0
"[375064, 48481, 421679, 95096]",[],0
"[226743, 111469, 273358, 158084]",[],0
"[348603, 100242, 395218, 146857]",[],0
"[367071, 363987, 413686, 219328]",[],0
"[117595, 151870, 164210, 198485]",[],0
"[202894, 349280, 249509, 219328]",[],0
"[282954, 240109, 329569, 219328]",[],0
"[346857, 239307, 393472, 219328]",[],0
"[376236, 332372, 422851, 219328]",[],0
"[415855, 223142, 462470, 219328]",[],0
"[118430, 414504, 165045, 219328]",[],0
"[292245, 241203, 338860, 219328]",[],0
"[187456, 57727, 234071, 104342]","[(200563, 62770)]",1
"[394512, 121846, 441127, 168461]",[],0
"[330023, 258541, 376638, 219328]",[],0
"[170580, 316229, 217195, 219328]",[],0
"[403332, 63348, 449947, 109963]",[],0
"[19742, 24661, 66357, 71276]","[(40142, 26381), (60551, 27192), (33518, 27430), (53468, 27679), (59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718), (37985, 59118)]",9
"[45499, 364284, 92114, 219328]",[],0
"[373038, 374768, 419653, 219328]",[],0
"[419681, 130793, 466296, 177408]",[],0
"[298552, 229738, 345167, 219328]",[],0
"[348758, 176270, 395373, 219328]",[],0
"[271547, 57916, 318162, 104531]",[],0
"[55857, 261176, 102472, 219328]",[],0
"[163079, 385898, 209694, 219328]",[],0
"[267899, 252868, 314514, 219328]",[],0
"[39403, 170398, 86018, 217013]",[],0
"[292400, 351847, 339015, 219328]",[],0
"[296430, 256159, 343045, 219328]",[],0
"[202624, 333614, 249239, 219328]",[],0
"[256634, 74815, 303249, 121430]",[],0
"[356541, 291045, 403156, 219328]",[],0
"[126872, 341556, 173487, 219328]",[],0
"[34048, 243774, 80663, 219328]",[],0
"[305201, 134162, 351816, 180777]",[],0
"[139181, 318900, 185796, 219328]",[],0
"[126982, 363591, 173597, 219328]",[],0
"[26262, 156769, 72877, 203384]",[],0
"[65645, 210534, 112260, 219328]",[],0
"[184751, 226357, 231366, 219328]",[],0
"[189283, 82861, 235898, 129476]",[],0
"[318241, 209331, 364856, 219328]",[],0
"[247694, 75673, 294309, 122288]",[],0
"[225566, 91014, 272181, 137629]",[],0
"[129247, 28048, 175862, 74663]","[(145935, 34939)]",1
"[204024, 249952, 250639, 219328]",[],0
"[352973, 246119, 399588, 219328]",[],0
"[67696, 366691, 114311, 219328]",[],0
"[180780, 144181, 227395, 190796]",[],0
"[321394, 76223, 368009, 122838]",[],0
"[391902, 378448, 438517, 219328]",[],0
"[164040, 27063, 210655, 73678]","[(181333, 62750), (200563, 62770)]",2
"[110565, 282779, 157180, 219328]",[],0
"[161409, 145152, 208024, 191767]",[],0
"[132807, 50632, 179422, 97247]",[],0
"[248634, 67527, 295249, 114142]",[],0
"[286846, 263474, 333461, 219328]",[],0
"[400015, 176396, 446630, 219328]",[],0
"[102596, 168463, 149211, 215078]",[],0
"[271990, 62718, 318605, 109333]",[],0
"[9887, 114767, 56502, 161382]",[],0
"[123924, 198442, 170539, 219328]",[],0
"[290250, 102030, 336865, 148645]",[],0
"[203686, 182547, 250301, 219328]","[(249218, 208706), (243245, 219327)]",2
"[129364, 170634, 175979, 217249]",[],0
"[109821, 343891, 156436, 219328]",[],0
"[277604, 406190, 324219, 219328]",[],0
"[36793, 361519, 83408, 219328]",[],0
"[206553, 142660, 253168, 189275]",[],0
"[159834, 211213, 206449, 219328]",[],0
"[149352, 52285, 195967, 98900]","[(181333, 62750)]",1
"[336509, 38336, 383124, 84951]",[],0
"[8333, 315186, 54948, 219328]",[],0
"[77562, 127537, 124177, 174152]",[],0
"[301920, 9783, 348535, 55148]","[(303529, 9783), (309759, 9783), (315979, 12702), (337473, 17444), (306553, 24096)]",5
"[290887, 387280, 337502, 219328]",[],0
"[74971, 316443, 121586, 219328]",[],0
"[335602, 159186, 382217, 205801]",[],0
"[355240, 98508, 401855, 145123]",[],0
"[92266, 314352, 138881, 219328]",[],0
"[263120, 27793, 309735, 74408]",[],0
"[352168, 268613, 398783, 219328]",[],0
"[320463, 171289, 367078, 217904]",[],0
"[298901, 133236, 345516, 179851]",[],0
"[363922, 383844, 410537, 219328]",[],0
"[365088, 195582, 411703, 219328]",[],0
"[70933, 118283, 117548, 164898]",[],0
"[123789, 88585, 170404, 135200]",[],0
"[89358, 154750, 135973, 201365]",[],0
"[278587, 258214, 325202, 219328]",[],0
"[168581, 242420, 215196, 219328]",[],0
"[162796, 109123, 209411, 155738]","[(182621, 142145)]",1
"[188045, 116295, 234660, 162910]",[],0
"[78906, 250249, 125521, 219328]",[],0
"[258846, 420381, 305461, 219328]",[],0
"[93758, 276574, 140373, 219328]",[],0
"[124806, 408035, 171421, 219328]",[],0
"[233798, 212153, 280413, 219328]","[(243245, 219327)]",1
"[153414, 122372, 200029, 168987]","[(182621, 142145)]",1
"[190679, 348216, 237294, 219328]",[],0
"[169046, 250525, 215661, 219328]",[],0
"[363850, 77532, 410465, 124147]",[],0
"[374849, 234866, 421464, 219328]",[],0
"[205663, 243483, 252278, 219328]",[],0
"[222506, 390019, 269121, 219328]",[],0
"[118732, 330601, 165347, 219328]",[],0
"[34812, 142086, 81427, 188701]",[],0
"[306516, 281839, 353131, 219328]",[],0
"[398378, 34443, 444993, 81058]",[],0
"[353142, 260618, 399757, 219328]",[],0
"[310417, 32777, 357032, 79392]",[],0
"[224403, 334189, 271018, 219328]",[],0
"[321319, 99428, 367934, 146043]",[],0
"[22680, 16128, 69295, 62743]","[(39855, 16189), (51223, 16726), (63498, 17671), (41525, 17796), (63107, 18050), (45429, 18052), (53682, 18069), (37806, 18407), (40233, 19562), (50668, 19879), (64482, 19940), (38608, 20050), (44065, 20197), (54163, 20267), (55449, 20430), (31646, 20485), (49593, 20773), (53426, 21070), (60166, 21389), (58014, 21689), (44527, 21949), (28947, 21975), (49317, 22137), (37782, 22212), (41126, 22253), (46040, 22975), (47542, 24648), (40142, 26381), (60551, 27192), (33518, 27430), (53468, 27679), (59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718), (37985, 59118)]",36
"[321094, 140248, 367709, 186863]",[],0
"[100367, 44214, 146982, 90829]","[(103123, 45841)]",1
"[24809, 151124, 71424, 197739]",[],0
"[182379, 19830, 228994, 66445]","[(200563, 62770)]",1
"[379555, 165004, 426170, 211619]",[],0
"[213448, 61915, 260063, 108530]",[],0
"[206908, 221441, 253523, 219328]",[],0
"[394610, 181507, 441225, 219328]",[],0
"[401939, 115911, 448554, 162526]",[],0
"[371758, 418834, 418373, 219328]",[],0
"[138522, 94208, 185137, 140823]",[],0
"[324056, 240593, 370671, 219328]",[],0
"[209835, 172780, 256450, 219328]","[(249218, 208706), (243245, 219327)]",2
"[245044, 288557, 291659, 219328]",[],0
"[394473, 85699, 441088, 132314]",[],0
"[306594, 59251, 353209, 105866]",[],0
"[393626, 416007, 440241, 219328]",[],0
"[156211, 245421, 202826, 219328]",[],0
"[333172, 68915, 379787, 115530]",[],0
"[79706, 420681, 126321, 219328]",[],0
"[167342, 288465, 213957, 219328]",[],0
"[138301, 350513, 184916, 219328]",[],0
"[270409, 186875, 317024, 219328]",[],0
"[411221, 364254, 457836, 219328]",[],0
"[223242, 308319, 269857, 219328]",[],0
"[183952, 411038, 230567, 219328]",[],0
"[43565, 198579, 90180, 219328]",[],0
"[266454, 15738, 313069, 62353]","[(277400, 19941), (306553, 24096)]",2
"[66756, 85305, 113371, 131920]",[],0
"[79608, 356539, 126223, 219328]",[],0
"[142322, 153085, 188937, 199700]",[],0
"[74747, 133619, 121362, 180234]",[],0
"[92982, 191179, 139597, 219328]",[],0
"[186980, 366372, 233595, 219328]",[],0
"[270939, 124359, 317554, 170974]",[],0
"[404113, 131246, 450728, 177861]",[],0
"[317450, 31927, 364065, 78542]",[],0
"[277860, 358324, 324475, 219328]",[],0
"[110307, 293524, 156922, 219328]",[],0
"[264334, 203633, 310949, 219328]",[],0
"[99404, 215037, 146019, 219328]",[],0
"[253893, 267946, 300508, 219328]",[],0
"[114673, 242694, 161288, 219328]",[],0
"[294548, 209602, 341163, 219328]",[],0
"[376546, 166486, 423161, 213101]",[],0
"[127173, 71515, 173788, 118130]",[],0
"[278647, 389682, 325262, 219328]",[],0
"[250708, 422976, 297323, 219328]",[],0
"[225547, 333758, 272162, 219328]",[],0
"[392102, 150924, 438717, 197539]",[],0
"[173832, 53194, 220447, 99809]","[(181333, 62750), (200563, 62770)]",2
"[59278, 409558, 105893, 219328]",[],0
"[87051, 345588, 133666, 219328]",[],0
"[126878, 267634, 173493, 219328]",[],0
"[287739, 102429, 334354, 149044]",[],0
"[38923, 249134, 85538, 219328]",[],0
"[105409, 284051, 152024, 219328]",[],0
"[399692, 260149, 446307, 219328]",[],0
"[76001, 21741, 122616, 68356]","[(93859, 24177), (85915, 25965), (111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150)]",10
"[132916, 106035, 179531, 152650]",[],0
"[111397, 322837, 158012, 219328]",[],0
"[24689, 186647, 71304, 219328]",[],0
"[191374, 415212, 237989, 219328]",[],0
"[260343, 170470, 306958, 217085]",[],0
"[421528, 180718, 468143, 219328]",[],0
"[304312, 184240, 350927, 219328]",[],0
"[177492, 52889, 224107, 99504]","[(181333, 62750), (200563, 62770)]",2
"[166735, 341297, 213350, 219328]",[],0
"[220441, 46845, 267056, 93460]",[],0
"[369786, 417290, 416401, 219328]",[],0
"[265015, 332129, 311630, 219328]",[],0
"[343628, 174927, 390243, 219328]",[],0
"[316948, 191900, 363563, 219328]",[],0
"[419893, 234222, 466508, 219328]",[],0
"[57488, 399675, 104103, 219328]",[],0
"[71211, 367904, 117826, 219328]",[],0
"[16459, 88510, 63074, 135125]","[(59458, 97155)]",1
"[287428, 304518, 334043, 219328]",[],0
"[200493, 135014, 247108, 181629]",[],0
"[20935, 49613, 67550, 96228]","[(45785, 56718), (37985, 59118)]",2
"[301559, 62207, 348174, 108822]",[],0
"[353273, 169180, 399888, 215795]",[],0
"[231500, 209478, 278115, 219328]","[(243245, 219327)]",1
"[160663, 176925, 207278, 219328]",[],0
"[258317, 39244, 304932, 85859]",[],0
"[408524, 131720, 455139, 178335]",[],0
"[151332, 374714, 197947, 219328]",[],0
"[181227, 225029, 227842, 219328]",[],0
"[421536, 179292, 468151, 219328]",[],0
"[37564, 51237, 84179, 97852]","[(45785, 56718), (37985, 59118), (59458, 97155), (72803, 67715)]",4
"[48935, 28606, 95550, 75221]","[(59032, 35658), (50806, 40774), (91686, 32602), (72803, 67715)]",4
"[172327, 306832, 218942, 219328]",[],0
"[78673, 399050, 125288, 219328]",[],0
"[35614, 166561, 82229, 213176]",[],0
"[318097, 413678, 364712, 219328]",[],0
"[146706, 323115, 193321, 219328]",[],0
"[426954, 389580, 473569, 219328]",[],0
"[125027, 351513, 171642, 219328]",[],0
"[278643, 427237, 325258, 219328]",[],0
"[177080, 297931, 223695, 219328]",[],0
"[120718, 116642, 167333, 163257]",[],0
"[80797, 331347, 127412, 219328]",[],0
"[242818, 205770, 289433, 219328]","[(249218, 208706), (243245, 219327)]",2
"[380634, 89575, 427249, 136190]",[],0
"[50459, 146519, 97074, 193134]",[],0
"[398822, 388087, 445437, 219328]",[],0
"[387711, 205007, 434326, 219328]",[],0
"[180052, 364136, 226667, 219328]",[],0
"[180736, 161759, 227351, 208374]",[],0
"[341615, 235887, 388230, 219328]",[],0
"[181672, 347590, 228287, 219328]",[],0
"[110273, 337972, 156888, 219328]",[],0
"[17240, 424823, 63855, 219328]",[],0
"[405457, 347271, 452072, 219328]",[],0
"[230230, 84083, 276845, 130698]",[],0
"[173113, 46644, 219728, 93259]","[(181333, 62750), (200563, 62770)]",2
"[77293, 129345, 123908, 175960]",[],0
"[285387, 75605, 332002, 122220]",[],0
"[261570, 171177, 308185, 217792]",[],0
"[314818, 32377, 361433, 78992]",[],0
"[241539, 383258, 288154, 219328]",[],0
"[239454, 290825, 286069, 219328]",[],0
"[85208, 349061, 131823, 219328]",[],0
"[271196, 211507, 317811, 219328]",[],0
"[53017, 327566, 99632, 219328]",[],0
"[326530, 132777, 373145, 179392]",[],0
"[247917, 341537, 294532, 219328]",[],0
"[226575, 294957, 273190, 219328]",[],0
"[179665, 299910, 226280, 219328]",[],0
"[125861, 31210, 172476, 77825]","[(145935, 34939)]",1
"[19096, 152319, 65711, 198934]",[],0
"[329001, 218575, 375616, 219328]",[],0
"[370806, 83870, 417421, 130485]",[],0
"[123049, 128497, 169664, 175112]",[],0
"[344620, 333075, 391235, 219328]",[],0
"[225657, 320289, 272272, 219328]",[],0
"[271827, 406584, 318442, 219328]",[],0
"[99921, 84635, 146536, 131250]",[],0
"[357663, 34497, 404278, 81112]",[],0
"[396247, 134672, 442862, 181287]",[],0
"[59175, 315342, 105790, 219328]",[],0
"[10240, 133100, 56855, 179715]",[],0
"[314733, 68510, 361348, 115125]",[],0
"[41453, 348422, 88068, 219328]",[],0
"[29799, 108788, 76414, 155403]",[],0
"[138000, 88789, 184615, 135404]",[],0
"[122025, 184390, 168640, 219328]",[],0
"[221489, 284796, 268104, 219328]",[],0
"[222203, 51100, 268818, 97715]",[],0
