SRC_random Query: Large,Depth,BBoxes,Data Size
"[80167, 151418, 220014, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[131663, 97849, 271510, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[121040, 209804, 260887, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[236308, 112439, 376155, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[114699, 14097, 254546, 153944]",1,"[69337, 9783, 474275, 219328]",309
"[281950, 155193, 421797, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[227614, 120938, 367461, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[275297, 61459, 415144, 201306]",1,"[69337, 9783, 474275, 219328]",309
"[331066, 198411, 470913, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[182690, 139833, 322537, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[275155, 130522, 415002, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[269622, 311799, 409469, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[119288, 304940, 259135, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[34937, 304953, 174784, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[64833, 147272, 204680, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[234716, 61306, 374563, 201153]",1,"[69337, 9783, 474275, 219328]",309
"[27748, 60503, 167595, 200350]",0,"[8117, 9783, 474275, 219328]",617
"[179992, 181462, 319839, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[68152, 333972, 207999, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[156499, 59412, 296346, 199259]",1,"[69337, 9783, 474275, 219328]",309
"[134225, 166983, 274072, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[307251, 42143, 447098, 181990]",1,"[69337, 9783, 474275, 219328]",309
"[58826, 213409, 198673, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[259869, 86330, 399716, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[178334, 126073, 318181, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[76510, 132904, 216357, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[80425, 28874, 220272, 168721]",1,"[69337, 9783, 474275, 219328]",309
"[307106, 36526, 446953, 176373]",1,"[69337, 9783, 474275, 219328]",309
"[253312, 258004, 393159, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[294959, 297403, 434806, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[131392, 230580, 271239, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[137880, 122136, 277727, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[59131, 182408, 198978, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[99698, 162972, 239545, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[61601, 243615, 201448, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[244423, 113956, 384270, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[257675, 145406, 397522, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[259246, 108053, 399093, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[245464, 91868, 385311, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[324107, 120310, 463954, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[306953, 219921, 446800, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[192019, 233565, 331866, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[145558, 212900, 285405, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[95753, 76737, 235600, 216584]",1,"[69337, 9783, 474275, 219328]",309
"[320886, 292108, 460733, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[265114, 65746, 404961, 205593]",1,"[69337, 9783, 474275, 219328]",309
"[131017, 327181, 270864, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[189140, 304775, 328987, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[153094, 11997, 292941, 151844]",1,"[69337, 9783, 474275, 219328]",309
"[168327, 241983, 308174, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[119123, 215457, 258970, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[125946, 159819, 265793, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[311845, 173218, 451692, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[20917, 197031, 160764, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[26442, 231693, 166289, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[21377, 308113, 161224, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[295636, 19614, 435483, 159461]",1,"[69337, 9783, 474275, 219328]",309
"[33413, 36101, 173260, 175948]",0,"[8117, 9783, 474275, 219328]",617
"[221507, 165803, 361354, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[245639, 181977, 385486, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[21885, 299518, 161732, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[208384, 63777, 348231, 203624]",1,"[69337, 9783, 474275, 219328]",309
"[228710, 151481, 368557, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[31008, 185863, 170855, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[31422, 40876, 171269, 180723]",0,"[8117, 9783, 474275, 219328]",617
"[191116, 70244, 330963, 210091]",1,"[69337, 9783, 474275, 219328]",309
"[333434, 15414, 473281, 155261]",1,"[69337, 9783, 474275, 219328]",309
"[283766, 59627, 423613, 199474]",1,"[69337, 9783, 474275, 219328]",309
"[308447, 291579, 448294, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[26161, 119398, 166008, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[318529, 312707, 458376, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[224056, 154717, 363903, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[60920, 64897, 200767, 204744]",0,"[8117, 9783, 474275, 219328]",617
"[102843, 71864, 242690, 211711]",1,"[69337, 9783, 474275, 219328]",309
"[89639, 298909, 229486, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[133477, 129413, 273324, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[261386, 325174, 401233, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[144388, 217904, 284235, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[115126, 34905, 254973, 174752]",1,"[69337, 9783, 474275, 219328]",309
"[281822, 285966, 421669, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[263986, 47521, 403833, 187368]",1,"[69337, 9783, 474275, 219328]",309
"[127922, 76311, 267769, 216158]",1,"[69337, 9783, 474275, 219328]",309
"[214590, 248364, 354437, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[42907, 137222, 182754, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[127804, 70212, 267651, 210059]",1,"[69337, 9783, 474275, 219328]",309
"[89607, 235659, 229454, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[265475, 228508, 405322, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[142507, 327178, 282354, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[108758, 296160, 248605, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[27481, 297746, 167328, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[212846, 89471, 352693, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[266707, 308467, 406554, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[80909, 33401, 220756, 173248]",1,"[69337, 9783, 474275, 219328]",309
"[168925, 210659, 308772, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[313774, 259676, 453621, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[247281, 320798, 387128, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[228767, 182227, 368614, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[287543, 129403, 427390, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[41754, 164813, 181601, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[288439, 271089, 428286, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[132557, 186379, 272404, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[167351, 133911, 307198, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[276150, 235837, 415997, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[150917, 161207, 290764, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[207659, 177077, 347506, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[175871, 117002, 315718, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[58168, 167124, 198015, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[165027, 110404, 304874, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[61371, 135258, 201218, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[222341, 288048, 362188, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[94019, 173639, 233866, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[119702, 227460, 259549, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[251818, 136454, 391665, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[152073, 282194, 291920, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[199245, 213878, 339092, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[42811, 314976, 182658, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[257934, 238804, 397781, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[58837, 95482, 198684, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[71293, 282891, 211140, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[147920, 147027, 287767, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[12638, 212720, 152485, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[214181, 112385, 354028, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[21125, 324721, 160972, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[93489, 39799, 233336, 179646]",1,"[69337, 9783, 474275, 219328]",309
"[226189, 231235, 366036, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[182774, 231966, 322621, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[207250, 29417, 347097, 169264]",1,"[69337, 9783, 474275, 219328]",309
"[148088, 256344, 287935, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[308305, 317678, 448152, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[15552, 53315, 155399, 193162]",0,"[8117, 9783, 474275, 219328]",617
"[26694, 87275, 166541, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[331286, 301306, 471133, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[132157, 94198, 272004, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[182281, 231055, 322128, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[81381, 273219, 221228, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[161142, 263162, 300989, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[137493, 47269, 277340, 187116]",1,"[69337, 9783, 474275, 219328]",309
"[149360, 85223, 289207, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[333307, 109616, 473154, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[137318, 78635, 277165, 218482]",1,"[69337, 9783, 474275, 219328]",309
"[15061, 22658, 154908, 162505]",0,"[8117, 9783, 474275, 219328]",617
"[239744, 152885, 379591, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[166234, 283942, 306081, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[18776, 207878, 158623, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[252834, 331044, 392681, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[96170, 28290, 236017, 168137]",1,"[69337, 9783, 474275, 219328]",309
"[95745, 12953, 235592, 152800]",1,"[69337, 9783, 474275, 219328]",309
"[281605, 217550, 421452, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[193876, 56153, 333723, 196000]",1,"[69337, 9783, 474275, 219328]",309
"[172431, 21805, 312278, 161652]",1,"[69337, 9783, 474275, 219328]",309
"[250426, 275046, 390273, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[129836, 143860, 269683, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[205787, 39106, 345634, 178953]",1,"[69337, 9783, 474275, 219328]",309
"[235082, 244168, 374929, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[264183, 94997, 404030, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[121449, 65787, 261296, 205634]",1,"[69337, 9783, 474275, 219328]",309
"[292449, 278502, 432296, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[57775, 282626, 197622, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[122206, 301261, 262053, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[217751, 176788, 357598, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[153491, 129194, 293338, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[321301, 39245, 461148, 179092]",1,"[69337, 9783, 474275, 219328]",309
"[175178, 154415, 315025, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[53532, 323194, 193379, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[315031, 105364, 454878, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[64446, 248780, 204293, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[20132, 258744, 159979, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[193914, 139269, 333761, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[236161, 98995, 376008, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[27607, 284347, 167454, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[100595, 92240, 240442, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[233683, 112309, 373530, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[165780, 325418, 305627, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[287012, 311538, 426859, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[34961, 36774, 174808, 176621]",0,"[8117, 9783, 474275, 219328]",617
"[128706, 20575, 268553, 160422]",1,"[69337, 9783, 474275, 219328]",309
"[308180, 201875, 448027, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[143249, 246569, 283096, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[328655, 156049, 468502, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[154403, 283155, 294250, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[181661, 204417, 321508, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[76653, 43096, 216500, 182943]",1,"[69337, 9783, 474275, 219328]",309
"[239313, 289511, 379160, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[67696, 59172, 207543, 199019]",0,"[8117, 9783, 474275, 219328]",617
"[88616, 94334, 228463, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[185304, 225615, 325151, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[121842, 290724, 261689, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[139782, 192684, 279629, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[193682, 141243, 333529, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[274266, 13817, 414113, 153664]",1,"[69337, 9783, 474275, 219328]",309
"[280598, 41232, 420445, 181079]",1,"[69337, 9783, 474275, 219328]",309
"[228589, 66370, 368436, 206217]",1,"[69337, 9783, 474275, 219328]",309
"[309959, 228590, 449806, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[249001, 46962, 388848, 186809]",1,"[69337, 9783, 474275, 219328]",309
"[60377, 247004, 200224, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[84984, 208331, 224831, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[104907, 222244, 244754, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[302436, 25930, 442283, 165777]",1,"[69337, 9783, 474275, 219328]",309
"[188581, 231325, 328428, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[154089, 156327, 293936, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[82100, 51998, 221947, 191845]",1,"[69337, 9783, 474275, 219328]",309
"[305197, 240637, 445044, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[294418, 172519, 434265, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[320303, 106950, 460150, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[301864, 31225, 441711, 171072]",1,"[69337, 9783, 474275, 219328]",309
"[123468, 241159, 263315, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[273950, 222213, 413797, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[79655, 298481, 219502, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[291163, 25975, 431010, 165822]",1,"[69337, 9783, 474275, 219328]",309
"[111285, 156881, 251132, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[299527, 116130, 439374, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[147154, 37036, 287001, 176883]",1,"[69337, 9783, 474275, 219328]",309
"[277316, 200243, 417163, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[157271, 209485, 297118, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[77014, 27405, 216861, 167252]",1,"[69337, 9783, 474275, 219328]",309
"[109260, 165647, 249107, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[116655, 243091, 256502, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[162454, 9801, 302301, 149648]",1,"[69337, 9783, 474275, 219328]",309
"[30223, 232619, 170070, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[236883, 296726, 376730, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[13537, 95417, 153384, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[62250, 200544, 202097, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[227814, 128976, 367661, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[149043, 218659, 288890, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[270474, 193792, 410321, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[304552, 89478, 444399, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[55964, 179860, 195811, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[120830, 30113, 260677, 169960]",1,"[69337, 9783, 474275, 219328]",309
"[214351, 205089, 354198, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[154111, 180820, 293958, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[110499, 272408, 250346, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[132105, 305909, 271952, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[315350, 305779, 455197, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[27252, 265653, 167099, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[137584, 115773, 277431, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[155428, 92362, 295275, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[104674, 244663, 244521, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[129505, 31014, 269352, 170861]",1,"[69337, 9783, 474275, 219328]",309
"[49211, 129605, 189058, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[215684, 216444, 355531, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[229759, 22581, 369606, 162428]",1,"[69337, 9783, 474275, 219328]",309
"[84427, 330366, 224274, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[159214, 169860, 299061, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[31454, 305579, 171301, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[115091, 164389, 254938, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[263021, 208511, 402868, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[67286, 329622, 207133, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[190948, 54924, 330795, 194771]",1,"[69337, 9783, 474275, 219328]",309
"[248138, 198828, 387985, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[125490, 332661, 265337, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[313117, 31341, 452964, 171188]",1,"[69337, 9783, 474275, 219328]",309
"[61138, 195900, 200985, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[249851, 108182, 389698, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[170783, 159734, 310630, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[60081, 9783, 199928, 149504]",0,"[8117, 9783, 474275, 219328]",617
"[43803, 324118, 183650, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[236266, 113300, 376113, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[267795, 115280, 407642, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[264350, 300654, 404197, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[220631, 280335, 360478, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[255988, 92528, 395835, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[89030, 10406, 228877, 150253]",1,"[69337, 9783, 474275, 219328]",309
"[283294, 246563, 423141, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[46895, 224543, 186742, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[175927, 102064, 315774, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[50101, 305083, 189948, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[329161, 186495, 469008, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[246866, 332746, 386713, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[109244, 264641, 249091, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[228254, 34866, 368101, 174713]",1,"[69337, 9783, 474275, 219328]",309
"[90763, 139395, 230610, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[161087, 290302, 300934, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[162477, 236539, 302324, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[317482, 9783, 457329, 148977]",1,"[69337, 9783, 474275, 219328]",309
"[266628, 44182, 406475, 184029]",1,"[69337, 9783, 474275, 219328]",309
"[255463, 160787, 395310, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[252905, 298693, 392752, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[200357, 259685, 340204, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[332820, 44769, 472667, 184616]",1,"[69337, 9783, 474275, 219328]",309
"[169716, 118509, 309563, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[227526, 251055, 367373, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[192526, 240099, 332373, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[83997, 260667, 223844, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[197447, 41862, 337294, 181709]",1,"[69337, 9783, 474275, 219328]",309
"[142915, 304562, 282762, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[117794, 315842, 257641, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[79129, 283657, 218976, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[158093, 50630, 297940, 190477]",1,"[69337, 9783, 474275, 219328]",309
"[101028, 10342, 240875, 150189]",1,"[69337, 9783, 474275, 219328]",309
"[300998, 314509, 440845, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[290124, 247105, 429971, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[299264, 261266, 439111, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[153781, 103169, 293628, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[10837, 236077, 150684, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[192645, 166339, 332492, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[237345, 33136, 377192, 172983]",1,"[69337, 9783, 474275, 219328]",309
"[25294, 32427, 165141, 172274]",0,"[8117, 9783, 474275, 219328]",617
"[138485, 230011, 278332, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[56144, 32579, 195991, 172426]",0,"[8117, 9783, 474275, 219328]",617
"[204944, 254428, 344791, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[321083, 118153, 460930, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[69486, 148311, 209333, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[17703, 99252, 157550, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[256703, 325759, 396550, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[32846, 43249, 172693, 183096]",0,"[8117, 9783, 474275, 219328]",617
"[18054, 139957, 157901, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[84432, 237608, 224279, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[91256, 121908, 231103, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[133495, 122887, 273342, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[290993, 17507, 430840, 157354]",1,"[69337, 9783, 474275, 219328]",309
"[40343, 243556, 180190, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[264264, 182129, 404111, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[87589, 45799, 227436, 185646]",1,"[69337, 9783, 474275, 219328]",309
"[40474, 320627, 180321, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[33253, 37569, 173100, 177416]",0,"[8117, 9783, 474275, 219328]",617
"[127846, 218661, 267693, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[146599, 13184, 286446, 153031]",1,"[69337, 9783, 474275, 219328]",309
"[267308, 145087, 407155, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[60765, 299439, 200612, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[86682, 50076, 226529, 189923]",1,"[69337, 9783, 474275, 219328]",309
"[202248, 175048, 342095, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[282019, 113308, 421866, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[288173, 329481, 428020, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[333550, 118952, 473397, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[302314, 278012, 442161, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[164836, 282654, 304683, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[138112, 90904, 277959, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[105274, 193564, 245121, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[43435, 61173, 183282, 201020]",0,"[8117, 9783, 474275, 219328]",617
"[157679, 225401, 297526, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[230093, 274739, 369940, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[141423, 285925, 281270, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[88344, 66247, 228191, 206094]",1,"[69337, 9783, 474275, 219328]",309
"[203079, 216919, 342926, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[71295, 105820, 211142, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[33930, 222278, 173777, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[301179, 24386, 441026, 164233]",1,"[69337, 9783, 474275, 219328]",309
"[304589, 150694, 444436, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[308377, 173459, 448224, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[131817, 16989, 271664, 156836]",1,"[69337, 9783, 474275, 219328]",309
"[37104, 25491, 176951, 165338]",0,"[8117, 9783, 474275, 219328]",617
"[19538, 130511, 159385, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[179842, 66868, 319689, 206715]",1,"[69337, 9783, 474275, 219328]",309
"[55991, 157397, 195838, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[142261, 252773, 282108, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[38325, 64022, 178172, 203869]",0,"[8117, 9783, 474275, 219328]",617
"[230064, 130713, 369911, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[146966, 150268, 286813, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[317965, 322965, 457812, 219328]",1,"[69337, 9783, 474275, 219328]",309
