SRC_random Query: Large,Depth,BBoxes,Data Size
"[40, 18, 59, 37]",2,"[32, 16, 64, 48]",1024
"[9, 26, 28, 45]",2,"[0, 16, 32, 48]",1024
"[37, 25, 56, 44]",2,"[32, 16, 64, 48]",1024
"[14, 38, 33, 57]",0,"[0, 0, 64, 64]",4096
"[6, 14, 25, 33]",1,"[0, 0, 32, 64]",2048
"[17, 28, 36, 47]",2,"[16, 16, 48, 48]",1024
"[40, 8, 59, 27]",2,"[32, 0, 64, 32]",1024
"[18, 8, 37, 27]",2,"[16, 0, 48, 32]",1024
"[17, 3, 36, 22]",2,"[16, 0, 48, 32]",1024
"[0, 15, 19, 34]",1,"[0, 0, 32, 64]",2048
"[23, 21, 42, 40]",2,"[16, 16, 48, 48]",1024
"[42, 40, 61, 59]",2,"[32, 32, 64, 64]",1024
"[7, 44, 26, 63]",2,"[0, 32, 32, 64]",1024
"[28, 40, 47, 59]",2,"[16, 32, 48, 64]",1024
"[3, 17, 22, 36]",2,"[0, 16, 32, 48]",1024
"[9, 31, 28, 50]",1,"[0, 0, 32, 64]",2048
"[13, 14, 32, 33]",1,"[0, 0, 32, 64]",2048
"[21, 5, 40, 24]",2,"[16, 0, 48, 32]",1024
"[6, 16, 25, 35]",2,"[0, 16, 32, 48]",1024
"[31, 29, 50, 48]",0,"[0, 0, 64, 64]",4096
"[19, 26, 38, 45]",2,"[16, 16, 48, 48]",1024
"[23, 37, 42, 56]",2,"[16, 32, 48, 64]",1024
"[34, 11, 53, 30]",2,"[32, 0, 64, 32]",1024
"[5, 7, 24, 26]",2,"[0, 0, 32, 32]",1024
"[8, 25, 27, 44]",2,"[0, 16, 32, 48]",1024
"[17, 5, 36, 24]",2,"[16, 0, 48, 32]",1024
"[34, 37, 53, 56]",2,"[32, 32, 64, 64]",1024
"[45, 18, 64, 37]",2,"[32, 16, 64, 48]",1024
"[33, 10, 52, 29]",2,"[32, 0, 64, 32]",1024
"[45, 30, 64, 49]",1,"[32, 0, 64, 64]",2048
"[26, 15, 45, 34]",1,"[16, 0, 48, 64]",2048
"[23, 17, 42, 36]",2,"[16, 16, 48, 48]",1024
"[17, 21, 36, 40]",2,"[16, 16, 48, 48]",1024
"[11, 16, 30, 35]",2,"[0, 16, 32, 48]",1024
"[13, 6, 32, 25]",2,"[0, 0, 32, 32]",1024
"[18, 24, 37, 43]",2,"[16, 16, 48, 48]",1024
"[25, 21, 44, 40]",2,"[16, 16, 48, 48]",1024
"[29, 6, 48, 25]",2,"[16, 0, 48, 32]",1024
"[42, 4, 61, 23]",2,"[32, 0, 64, 32]",1024
"[35, 15, 54, 34]",1,"[32, 0, 64, 64]",2048
"[10, 29, 29, 48]",2,"[0, 16, 32, 48]",1024
"[12, 37, 31, 56]",2,"[0, 32, 32, 64]",1024
"[23, 17, 42, 36]",2,"[16, 16, 48, 48]",1024
"[2, 8, 21, 27]",2,"[0, 0, 32, 32]",1024
"[0, 44, 19, 63]",2,"[0, 32, 32, 64]",1024
"[23, 28, 42, 47]",2,"[16, 16, 48, 48]",1024
"[18, 42, 37, 61]",2,"[16, 32, 48, 64]",1024
"[36, 19, 55, 38]",2,"[32, 16, 64, 48]",1024
"[44, 40, 63, 59]",2,"[32, 32, 64, 64]",1024
"[21, 11, 40, 30]",2,"[16, 0, 48, 32]",1024
"[42, 0, 61, 19]",2,"[32, 0, 64, 32]",1024
"[37, 18, 56, 37]",2,"[32, 16, 64, 48]",1024
"[10, 1, 29, 20]",2,"[0, 0, 32, 32]",1024
"[28, 28, 47, 47]",2,"[16, 16, 48, 48]",1024
"[7, 27, 26, 46]",2,"[0, 16, 32, 48]",1024
"[42, 44, 61, 63]",2,"[32, 32, 64, 64]",1024
"[41, 30, 60, 49]",1,"[32, 0, 64, 64]",2048
"[5, 2, 24, 21]",2,"[0, 0, 32, 32]",1024
"[29, 43, 48, 62]",2,"[16, 32, 48, 64]",1024
"[45, 27, 64, 46]",2,"[32, 16, 64, 48]",1024
"[14, 17, 33, 36]",0,"[0, 0, 64, 64]",4096
"[8, 37, 27, 56]",2,"[0, 32, 32, 64]",1024
"[30, 28, 49, 47]",0,"[0, 0, 64, 64]",4096
"[5, 41, 24, 60]",2,"[0, 32, 32, 64]",1024
"[22, 44, 41, 63]",2,"[16, 32, 48, 64]",1024
"[26, 34, 45, 53]",2,"[16, 32, 48, 64]",1024
"[19, 31, 38, 50]",1,"[16, 0, 48, 64]",2048
"[30, 28, 49, 47]",0,"[0, 0, 64, 64]",4096
"[20, 36, 39, 55]",2,"[16, 32, 48, 64]",1024
"[19, 5, 38, 24]",2,"[16, 0, 48, 32]",1024
"[7, 6, 26, 25]",2,"[0, 0, 32, 32]",1024
"[4, 15, 23, 34]",1,"[0, 0, 32, 64]",2048
"[44, 27, 63, 46]",2,"[32, 16, 64, 48]",1024
"[28, 4, 47, 23]",2,"[16, 0, 48, 32]",1024
"[37, 29, 56, 48]",2,"[32, 16, 64, 48]",1024
"[41, 1, 60, 20]",2,"[32, 0, 64, 32]",1024
"[34, 11, 53, 30]",2,"[32, 0, 64, 32]",1024
"[9, 42, 28, 61]",2,"[0, 32, 32, 64]",1024
"[26, 35, 45, 54]",2,"[16, 32, 48, 64]",1024
"[43, 21, 62, 40]",2,"[32, 16, 64, 48]",1024
"[10, 44, 29, 63]",2,"[0, 32, 32, 64]",1024
"[21, 10, 40, 29]",2,"[16, 0, 48, 32]",1024
"[15, 30, 34, 49]",0,"[0, 0, 64, 64]",4096
"[25, 10, 44, 29]",2,"[16, 0, 48, 32]",1024
"[6, 23, 25, 42]",2,"[0, 16, 32, 48]",1024
"[10, 29, 29, 48]",2,"[0, 16, 32, 48]",1024
"[6, 45, 25, 64]",2,"[0, 32, 32, 64]",1024
"[9, 21, 28, 40]",2,"[0, 16, 32, 48]",1024
"[2, 44, 21, 63]",2,"[0, 32, 32, 64]",1024
"[7, 19, 26, 38]",2,"[0, 16, 32, 48]",1024
"[19, 17, 38, 36]",2,"[16, 16, 48, 48]",1024
"[11, 37, 30, 56]",2,"[0, 32, 32, 64]",1024
"[42, 13, 61, 32]",2,"[32, 0, 64, 32]",1024
"[25, 30, 44, 49]",1,"[16, 0, 48, 64]",2048
"[45, 35, 64, 54]",2,"[32, 32, 64, 64]",1024
"[1, 17, 20, 36]",2,"[0, 16, 32, 48]",1024
"[40, 25, 59, 44]",2,"[32, 16, 64, 48]",1024
"[36, 7, 55, 26]",2,"[32, 0, 64, 32]",1024
"[19, 23, 38, 42]",2,"[16, 16, 48, 48]",1024
"[34, 35, 53, 54]",2,"[32, 32, 64, 64]",1024
"[24, 18, 43, 37]",2,"[16, 16, 48, 48]",1024
"[18, 5, 37, 24]",2,"[16, 0, 48, 32]",1024
"[28, 44, 47, 63]",2,"[16, 32, 48, 64]",1024
"[14, 18, 33, 37]",0,"[0, 0, 64, 64]",4096
"[30, 1, 49, 20]",0,"[0, 0, 64, 64]",4096
"[15, 1, 34, 20]",0,"[0, 0, 64, 64]",4096
"[7, 1, 26, 20]",2,"[0, 0, 32, 32]",1024
"[21, 27, 40, 46]",2,"[16, 16, 48, 48]",1024
"[9, 19, 28, 38]",2,"[0, 16, 32, 48]",1024
"[2, 6, 21, 25]",2,"[0, 0, 32, 32]",1024
"[6, 19, 25, 38]",2,"[0, 16, 32, 48]",1024
"[29, 19, 48, 38]",2,"[16, 16, 48, 48]",1024
"[8, 27, 27, 46]",2,"[0, 16, 32, 48]",1024
"[16, 23, 35, 42]",2,"[16, 16, 48, 48]",1024
"[16, 26, 35, 45]",2,"[16, 16, 48, 48]",1024
"[26, 37, 45, 56]",2,"[16, 32, 48, 64]",1024
"[33, 19, 52, 38]",2,"[32, 16, 64, 48]",1024
"[36, 30, 55, 49]",1,"[32, 0, 64, 64]",2048
"[27, 15, 46, 34]",1,"[16, 0, 48, 64]",2048
"[45, 40, 64, 59]",2,"[32, 32, 64, 64]",1024
"[11, 42, 30, 61]",2,"[0, 32, 32, 64]",1024
"[29, 18, 48, 37]",2,"[16, 16, 48, 48]",1024
"[8, 6, 27, 25]",2,"[0, 0, 32, 32]",1024
"[36, 11, 55, 30]",2,"[32, 0, 64, 32]",1024
"[8, 16, 27, 35]",2,"[0, 16, 32, 48]",1024
"[18, 17, 37, 36]",2,"[16, 16, 48, 48]",1024
"[6, 20, 25, 39]",2,"[0, 16, 32, 48]",1024
"[7, 0, 26, 19]",2,"[0, 0, 32, 32]",1024
"[12, 4, 31, 23]",2,"[0, 0, 32, 32]",1024
"[36, 44, 55, 63]",2,"[32, 32, 64, 64]",1024
"[20, 33, 39, 52]",2,"[16, 32, 48, 64]",1024
"[2, 17, 21, 36]",2,"[0, 16, 32, 48]",1024
"[38, 41, 57, 60]",2,"[32, 32, 64, 64]",1024
"[31, 27, 50, 46]",0,"[0, 0, 64, 64]",4096
"[7, 10, 26, 29]",2,"[0, 0, 32, 32]",1024
"[16, 43, 35, 62]",2,"[16, 32, 48, 64]",1024
"[45, 12, 64, 31]",2,"[32, 0, 64, 32]",1024
"[14, 38, 33, 57]",0,"[0, 0, 64, 64]",4096
"[20, 11, 39, 30]",2,"[16, 0, 48, 32]",1024
"[2, 3, 21, 22]",2,"[0, 0, 32, 32]",1024
"[0, 12, 19, 31]",2,"[0, 0, 32, 32]",1024
"[6, 43, 25, 62]",2,"[0, 32, 32, 64]",1024
"[3, 31, 22, 50]",1,"[0, 0, 32, 64]",2048
"[5, 19, 24, 38]",2,"[0, 16, 32, 48]",1024
"[12, 32, 31, 51]",2,"[0, 32, 32, 64]",1024
"[22, 45, 41, 64]",2,"[16, 32, 48, 64]",1024
"[40, 27, 59, 46]",2,"[32, 16, 64, 48]",1024
"[10, 15, 29, 34]",1,"[0, 0, 32, 64]",2048
"[45, 32, 64, 51]",2,"[32, 32, 64, 64]",1024
"[44, 35, 63, 54]",2,"[32, 32, 64, 64]",1024
"[37, 10, 56, 29]",2,"[32, 0, 64, 32]",1024
"[29, 24, 48, 43]",2,"[16, 16, 48, 48]",1024
"[12, 3, 31, 22]",2,"[0, 0, 32, 32]",1024
"[33, 39, 52, 58]",2,"[32, 32, 64, 64]",1024
"[39, 27, 58, 46]",2,"[32, 16, 64, 48]",1024
"[36, 45, 55, 64]",2,"[32, 32, 64, 64]",1024
"[31, 9, 50, 28]",0,"[0, 0, 64, 64]",4096
"[26, 39, 45, 58]",2,"[16, 32, 48, 64]",1024
"[32, 32, 51, 51]",2,"[32, 32, 64, 64]",1024
"[43, 4, 62, 23]",2,"[32, 0, 64, 32]",1024
"[11, 36, 30, 55]",2,"[0, 32, 32, 64]",1024
"[10, 20, 29, 39]",2,"[0, 16, 32, 48]",1024
"[39, 10, 58, 29]",2,"[32, 0, 64, 32]",1024
"[39, 26, 58, 45]",2,"[32, 16, 64, 48]",1024
"[23, 41, 42, 60]",2,"[16, 32, 48, 64]",1024
"[39, 27, 58, 46]",2,"[32, 16, 64, 48]",1024
"[42, 26, 61, 45]",2,"[32, 16, 64, 48]",1024
"[18, 13, 37, 32]",2,"[16, 0, 48, 32]",1024
"[25, 26, 44, 45]",2,"[16, 16, 48, 48]",1024
"[37, 26, 56, 45]",2,"[32, 16, 64, 48]",1024
"[32, 45, 51, 64]",2,"[32, 32, 64, 64]",1024
"[14, 29, 33, 48]",0,"[0, 0, 64, 64]",4096
"[5, 0, 24, 19]",2,"[0, 0, 32, 32]",1024
"[43, 43, 62, 62]",2,"[32, 32, 64, 64]",1024
"[37, 30, 56, 49]",1,"[32, 0, 64, 64]",2048
"[33, 2, 52, 21]",2,"[32, 0, 64, 32]",1024
"[20, 21, 39, 40]",2,"[16, 16, 48, 48]",1024
"[20, 30, 39, 49]",1,"[16, 0, 48, 64]",2048
"[40, 45, 59, 64]",2,"[32, 32, 64, 64]",1024
"[36, 18, 55, 37]",2,"[32, 16, 64, 48]",1024
"[36, 33, 55, 52]",2,"[32, 32, 64, 64]",1024
"[4, 3, 23, 22]",2,"[0, 0, 32, 32]",1024
"[4, 44, 23, 63]",2,"[0, 32, 32, 64]",1024
"[18, 11, 37, 30]",2,"[16, 0, 48, 32]",1024
"[17, 15, 36, 34]",1,"[16, 0, 48, 64]",2048
"[42, 5, 61, 24]",2,"[32, 0, 64, 32]",1024
"[6, 36, 25, 55]",2,"[0, 32, 32, 64]",1024
"[12, 2, 31, 21]",2,"[0, 0, 32, 32]",1024
"[19, 27, 38, 46]",2,"[16, 16, 48, 48]",1024
"[16, 5, 35, 24]",2,"[16, 0, 48, 32]",1024
"[32, 38, 51, 57]",2,"[32, 32, 64, 64]",1024
"[2, 1, 21, 20]",2,"[0, 0, 32, 32]",1024
"[8, 42, 27, 61]",2,"[0, 32, 32, 64]",1024
"[14, 5, 33, 24]",0,"[0, 0, 64, 64]",4096
"[27, 8, 46, 27]",2,"[16, 0, 48, 32]",1024
"[45, 37, 64, 56]",2,"[32, 32, 64, 64]",1024
"[38, 22, 57, 41]",2,"[32, 16, 64, 48]",1024
"[4, 13, 23, 32]",2,"[0, 0, 32, 32]",1024
"[14, 30, 33, 49]",0,"[0, 0, 64, 64]",4096
"[36, 5, 55, 24]",2,"[32, 0, 64, 32]",1024
"[33, 14, 52, 33]",1,"[32, 0, 64, 64]",2048
"[32, 29, 51, 48]",2,"[32, 16, 64, 48]",1024
"[10, 29, 29, 48]",2,"[0, 16, 32, 48]",1024
"[38, 23, 57, 42]",2,"[32, 16, 64, 48]",1024
"[15, 8, 34, 27]",0,"[0, 0, 64, 64]",4096
"[7, 19, 26, 38]",2,"[0, 16, 32, 48]",1024
"[31, 32, 50, 51]",0,"[0, 0, 64, 64]",4096
"[42, 45, 61, 64]",2,"[32, 32, 64, 64]",1024
"[3, 25, 22, 44]",2,"[0, 16, 32, 48]",1024
"[13, 27, 32, 46]",2,"[0, 16, 32, 48]",1024
"[29, 37, 48, 56]",2,"[16, 32, 48, 64]",1024
"[8, 24, 27, 43]",2,"[0, 16, 32, 48]",1024
"[2, 35, 21, 54]",2,"[0, 32, 32, 64]",1024
"[0, 32, 19, 51]",2,"[0, 32, 32, 64]",1024
"[15, 34, 34, 53]",0,"[0, 0, 64, 64]",4096
"[37, 23, 56, 42]",2,"[32, 16, 64, 48]",1024
"[1, 8, 20, 27]",2,"[0, 0, 32, 32]",1024
"[5, 33, 24, 52]",2,"[0, 32, 32, 64]",1024
"[6, 14, 25, 33]",1,"[0, 0, 32, 64]",2048
"[44, 45, 63, 64]",2,"[32, 32, 64, 64]",1024
"[10, 24, 29, 43]",2,"[0, 16, 32, 48]",1024
"[23, 13, 42, 32]",2,"[16, 0, 48, 32]",1024
"[4, 26, 23, 45]",2,"[0, 16, 32, 48]",1024
"[12, 45, 31, 64]",2,"[0, 32, 32, 64]",1024
"[9, 45, 28, 64]",2,"[0, 32, 32, 64]",1024
"[14, 30, 33, 49]",0,"[0, 0, 64, 64]",4096
"[39, 26, 58, 45]",2,"[32, 16, 64, 48]",1024
"[19, 22, 38, 41]",2,"[16, 16, 48, 48]",1024
"[10, 17, 29, 36]",2,"[0, 16, 32, 48]",1024
"[19, 44, 38, 63]",2,"[16, 32, 48, 64]",1024
"[25, 23, 44, 42]",2,"[16, 16, 48, 48]",1024
"[15, 15, 34, 34]",0,"[0, 0, 64, 64]",4096
"[45, 12, 64, 31]",2,"[32, 0, 64, 32]",1024
"[26, 42, 45, 61]",2,"[16, 32, 48, 64]",1024
"[40, 8, 59, 27]",2,"[32, 0, 64, 32]",1024
"[25, 18, 44, 37]",2,"[16, 16, 48, 48]",1024
"[13, 10, 32, 29]",2,"[0, 0, 32, 32]",1024
"[2, 20, 21, 39]",2,"[0, 16, 32, 48]",1024
"[42, 21, 61, 40]",2,"[32, 16, 64, 48]",1024
"[42, 38, 61, 57]",2,"[32, 32, 64, 64]",1024
"[43, 2, 62, 21]",2,"[32, 0, 64, 32]",1024
"[18, 12, 37, 31]",2,"[16, 0, 48, 32]",1024
"[31, 8, 50, 27]",0,"[0, 0, 64, 64]",4096
"[41, 2, 60, 21]",2,"[32, 0, 64, 32]",1024
"[45, 10, 64, 29]",2,"[32, 0, 64, 32]",1024
"[35, 13, 54, 32]",2,"[32, 0, 64, 32]",1024
"[23, 29, 42, 48]",2,"[16, 16, 48, 48]",1024
"[27, 14, 46, 33]",1,"[16, 0, 48, 64]",2048
"[33, 8, 52, 27]",2,"[32, 0, 64, 32]",1024
"[11, 43, 30, 62]",2,"[0, 32, 32, 64]",1024
"[30, 33, 49, 52]",0,"[0, 0, 64, 64]",4096
"[39, 9, 58, 28]",2,"[32, 0, 64, 32]",1024
"[45, 1, 64, 20]",2,"[32, 0, 64, 32]",1024
"[38, 2, 57, 21]",2,"[32, 0, 64, 32]",1024
"[25, 8, 44, 27]",2,"[16, 0, 48, 32]",1024
"[3, 12, 22, 31]",2,"[0, 0, 32, 32]",1024
"[43, 36, 62, 55]",2,"[32, 32, 64, 64]",1024
"[24, 13, 43, 32]",2,"[16, 0, 48, 32]",1024
"[30, 0, 49, 19]",0,"[0, 0, 64, 64]",4096
"[25, 33, 44, 52]",2,"[16, 32, 48, 64]",1024
"[34, 7, 53, 26]",2,"[32, 0, 64, 32]",1024
"[16, 29, 35, 48]",2,"[16, 16, 48, 48]",1024
"[3, 20, 22, 39]",2,"[0, 16, 32, 48]",1024
"[30, 3, 49, 22]",0,"[0, 0, 64, 64]",4096
"[31, 8, 50, 27]",0,"[0, 0, 64, 64]",4096
"[44, 8, 63, 27]",2,"[32, 0, 64, 32]",1024
"[44, 39, 63, 58]",2,"[32, 32, 64, 64]",1024
"[22, 29, 41, 48]",2,"[16, 16, 48, 48]",1024
"[20, 42, 39, 61]",2,"[16, 32, 48, 64]",1024
"[3, 5, 22, 24]",2,"[0, 0, 32, 32]",1024
"[12, 37, 31, 56]",2,"[0, 32, 32, 64]",1024
"[42, 0, 61, 19]",2,"[32, 0, 64, 32]",1024
"[5, 26, 24, 45]",2,"[0, 16, 32, 48]",1024
"[17, 13, 36, 32]",2,"[16, 0, 48, 32]",1024
"[7, 21, 26, 40]",2,"[0, 16, 32, 48]",1024
"[15, 21, 34, 40]",0,"[0, 0, 64, 64]",4096
"[30, 35, 49, 54]",0,"[0, 0, 64, 64]",4096
"[25, 35, 44, 54]",2,"[16, 32, 48, 64]",1024
"[12, 14, 31, 33]",1,"[0, 0, 32, 64]",2048
"[25, 4, 44, 23]",2,"[16, 0, 48, 32]",1024
"[31, 31, 50, 50]",0,"[0, 0, 64, 64]",4096
"[1, 28, 20, 47]",2,"[0, 16, 32, 48]",1024
"[12, 0, 31, 19]",2,"[0, 0, 32, 32]",1024
"[12, 14, 31, 33]",1,"[0, 0, 32, 64]",2048
"[19, 38, 38, 57]",2,"[16, 32, 48, 64]",1024
"[33, 10, 52, 29]",2,"[32, 0, 64, 32]",1024
"[5, 31, 24, 50]",1,"[0, 0, 32, 64]",2048
"[38, 25, 57, 44]",2,"[32, 16, 64, 48]",1024
"[25, 11, 44, 30]",2,"[16, 0, 48, 32]",1024
"[1, 3, 20, 22]",2,"[0, 0, 32, 32]",1024
"[4, 6, 23, 25]",2,"[0, 0, 32, 32]",1024
"[31, 38, 50, 57]",0,"[0, 0, 64, 64]",4096
"[6, 4, 25, 23]",2,"[0, 0, 32, 32]",1024
"[13, 25, 32, 44]",2,"[0, 16, 32, 48]",1024
"[20, 17, 39, 36]",2,"[16, 16, 48, 48]",1024
"[3, 38, 22, 57]",2,"[0, 32, 32, 64]",1024
"[40, 32, 59, 51]",2,"[32, 32, 64, 64]",1024
"[37, 43, 56, 62]",2,"[32, 32, 64, 64]",1024
"[30, 33, 49, 52]",0,"[0, 0, 64, 64]",4096
"[34, 43, 53, 62]",2,"[32, 32, 64, 64]",1024
"[20, 41, 39, 60]",2,"[16, 32, 48, 64]",1024
"[6, 42, 25, 61]",2,"[0, 32, 32, 64]",1024
"[21, 16, 40, 35]",2,"[16, 16, 48, 48]",1024
"[1, 17, 20, 36]",2,"[0, 16, 32, 48]",1024
"[3, 42, 22, 61]",2,"[0, 32, 32, 64]",1024
"[2, 25, 21, 44]",2,"[0, 16, 32, 48]",1024
"[22, 0, 41, 19]",2,"[16, 0, 48, 32]",1024
"[30, 36, 49, 55]",0,"[0, 0, 64, 64]",4096
"[22, 11, 41, 30]",2,"[16, 0, 48, 32]",1024
"[15, 11, 34, 30]",0,"[0, 0, 64, 64]",4096
"[32, 38, 51, 57]",2,"[32, 32, 64, 64]",1024
"[39, 10, 58, 29]",2,"[32, 0, 64, 32]",1024
"[17, 43, 36, 62]",2,"[16, 32, 48, 64]",1024
"[28, 29, 47, 48]",2,"[16, 16, 48, 48]",1024
"[8, 13, 27, 32]",2,"[0, 0, 32, 32]",1024
"[17, 11, 36, 30]",2,"[16, 0, 48, 32]",1024
"[44, 7, 63, 26]",2,"[32, 0, 64, 32]",1024
"[42, 14, 61, 33]",1,"[32, 0, 64, 64]",2048
"[8, 5, 27, 24]",2,"[0, 0, 32, 32]",1024
"[17, 28, 36, 47]",2,"[16, 16, 48, 48]",1024
"[30, 22, 49, 41]",0,"[0, 0, 64, 64]",4096
"[41, 0, 60, 19]",2,"[32, 0, 64, 32]",1024
"[9, 12, 28, 31]",2,"[0, 0, 32, 32]",1024
"[22, 44, 41, 63]",2,"[16, 32, 48, 64]",1024
"[15, 2, 34, 21]",0,"[0, 0, 64, 64]",4096
"[1, 16, 20, 35]",2,"[0, 16, 32, 48]",1024
"[11, 36, 30, 55]",2,"[0, 32, 32, 64]",1024
"[2, 28, 21, 47]",2,"[0, 16, 32, 48]",1024
"[16, 22, 35, 41]",2,"[16, 16, 48, 48]",1024
"[37, 6, 56, 25]",2,"[32, 0, 64, 32]",1024
"[40, 41, 59, 60]",2,"[32, 32, 64, 64]",1024
"[24, 17, 43, 36]",2,"[16, 16, 48, 48]",1024
"[20, 25, 39, 44]",2,"[16, 16, 48, 48]",1024
"[21, 24, 40, 43]",2,"[16, 16, 48, 48]",1024
"[22, 20, 41, 39]",2,"[16, 16, 48, 48]",1024
"[12, 33, 31, 52]",2,"[0, 32, 32, 64]",1024
"[19, 42, 38, 61]",2,"[16, 32, 48, 64]",1024
"[45, 31, 64, 50]",1,"[32, 0, 64, 64]",2048
"[12, 3, 31, 22]",2,"[0, 0, 32, 32]",1024
"[2, 17, 21, 36]",2,"[0, 16, 32, 48]",1024
"[22, 10, 41, 29]",2,"[16, 0, 48, 32]",1024
"[39, 37, 58, 56]",2,"[32, 32, 64, 64]",1024
"[30, 19, 49, 38]",0,"[0, 0, 64, 64]",4096
"[24, 15, 43, 34]",1,"[16, 0, 48, 64]",2048
"[1, 9, 20, 28]",2,"[0, 0, 32, 32]",1024
"[35, 17, 54, 36]",2,"[32, 16, 64, 48]",1024
"[11, 25, 30, 44]",2,"[0, 16, 32, 48]",1024
"[19, 39, 38, 58]",2,"[16, 32, 48, 64]",1024
"[42, 16, 61, 35]",2,"[32, 16, 64, 48]",1024
"[1, 22, 20, 41]",2,"[0, 16, 32, 48]",1024
"[6, 36, 25, 55]",2,"[0, 32, 32, 64]",1024
"[23, 43, 42, 62]",2,"[16, 32, 48, 64]",1024
"[21, 33, 40, 52]",2,"[16, 32, 48, 64]",1024
"[45, 20, 64, 39]",2,"[32, 16, 64, 48]",1024
"[45, 38, 64, 57]",2,"[32, 32, 64, 64]",1024
"[14, 32, 33, 51]",0,"[0, 0, 64, 64]",4096
"[15, 16, 34, 35]",0,"[0, 0, 64, 64]",4096
"[1, 32, 20, 51]",2,"[0, 32, 32, 64]",1024
"[10, 20, 29, 39]",2,"[0, 16, 32, 48]",1024
"[45, 33, 64, 52]",2,"[32, 32, 64, 64]",1024
"[13, 39, 32, 58]",2,"[0, 32, 32, 64]",1024
"[16, 22, 35, 41]",2,"[16, 16, 48, 48]",1024
"[15, 25, 34, 44]",0,"[0, 0, 64, 64]",4096
"[22, 34, 41, 53]",2,"[16, 32, 48, 64]",1024
"[24, 20, 43, 39]",2,"[16, 16, 48, 48]",1024
"[21, 42, 40, 61]",2,"[16, 32, 48, 64]",1024
"[27, 25, 46, 44]",2,"[16, 16, 48, 48]",1024
"[18, 14, 37, 33]",1,"[16, 0, 48, 64]",2048
"[41, 34, 60, 53]",2,"[32, 32, 64, 64]",1024
"[44, 6, 63, 25]",2,"[32, 0, 64, 32]",1024
"[17, 5, 36, 24]",2,"[16, 0, 48, 32]",1024
"[21, 29, 40, 48]",2,"[16, 16, 48, 48]",1024
"[9, 34, 28, 53]",2,"[0, 32, 32, 64]",1024
"[31, 34, 50, 53]",0,"[0, 0, 64, 64]",4096
"[5, 16, 24, 35]",2,"[0, 16, 32, 48]",1024
"[13, 10, 32, 29]",2,"[0, 0, 32, 32]",1024
"[7, 17, 26, 36]",2,"[0, 16, 32, 48]",1024
"[20, 35, 39, 54]",2,"[16, 32, 48, 64]",1024
"[1, 21, 20, 40]",2,"[0, 16, 32, 48]",1024
"[32, 0, 51, 19]",2,"[32, 0, 64, 32]",1024
"[9, 23, 28, 42]",2,"[0, 16, 32, 48]",1024
"[30, 6, 49, 25]",0,"[0, 0, 64, 64]",4096
"[38, 15, 57, 34]",1,"[32, 0, 64, 64]",2048
"[24, 42, 43, 61]",2,"[16, 32, 48, 64]",1024
"[14, 16, 33, 35]",0,"[0, 0, 64, 64]",4096
"[3, 0, 22, 19]",2,"[0, 0, 32, 32]",1024
"[38, 22, 57, 41]",2,"[32, 16, 64, 48]",1024
"[34, 36, 53, 55]",2,"[32, 32, 64, 64]",1024
"[43, 17, 62, 36]",2,"[32, 16, 64, 48]",1024
"[20, 1, 39, 20]",2,"[16, 0, 48, 32]",1024
"[32, 38, 51, 57]",2,"[32, 32, 64, 64]",1024
"[0, 36, 19, 55]",2,"[0, 32, 32, 64]",1024
"[24, 15, 43, 34]",1,"[16, 0, 48, 64]",2048
"[29, 43, 48, 62]",2,"[16, 32, 48, 64]",1024
"[42, 30, 61, 49]",1,"[32, 0, 64, 64]",2048
"[18, 8, 37, 27]",2,"[16, 0, 48, 32]",1024
"[24, 1, 43, 20]",2,"[16, 0, 48, 32]",1024
"[13, 14, 32, 33]",1,"[0, 0, 32, 64]",2048
"[27, 42, 46, 61]",2,"[16, 32, 48, 64]",1024
"[4, 5, 23, 24]",2,"[0, 0, 32, 32]",1024
"[43, 19, 62, 38]",2,"[32, 16, 64, 48]",1024
"[4, 21, 23, 40]",2,"[0, 16, 32, 48]",1024
"[45, 8, 64, 27]",2,"[32, 0, 64, 32]",1024
"[27, 7, 46, 26]",2,"[16, 0, 48, 32]",1024
"[7, 13, 26, 32]",2,"[0, 0, 32, 32]",1024
"[6, 11, 25, 30]",2,"[0, 0, 32, 32]",1024
"[12, 12, 31, 31]",2,"[0, 0, 32, 32]",1024
"[34, 23, 53, 42]",2,"[32, 16, 64, 48]",1024
"[5, 33, 24, 52]",2,"[0, 32, 32, 64]",1024
"[15, 42, 34, 61]",0,"[0, 0, 64, 64]",4096
"[43, 17, 62, 36]",2,"[32, 16, 64, 48]",1024
"[45, 12, 64, 31]",2,"[32, 0, 64, 32]",1024
"[32, 12, 51, 31]",2,"[32, 0, 64, 32]",1024
"[17, 5, 36, 24]",2,"[16, 0, 48, 32]",1024
"[13, 39, 32, 58]",2,"[0, 32, 32, 64]",1024
"[44, 44, 63, 63]",2,"[32, 32, 64, 64]",1024
"[30, 15, 49, 34]",0,"[0, 0, 64, 64]",4096
"[4, 37, 23, 56]",2,"[0, 32, 32, 64]",1024
"[22, 0, 41, 19]",2,"[16, 0, 48, 32]",1024
"[37, 19, 56, 38]",2,"[32, 16, 64, 48]",1024
"[42, 11, 61, 30]",2,"[32, 0, 64, 32]",1024
"[13, 1, 32, 20]",2,"[0, 0, 32, 32]",1024
"[34, 41, 53, 60]",2,"[32, 32, 64, 64]",1024
