BRC Query,Num Of Points
"[[(281114, 420961), [47481, 187328]]]",0
"[[(315454, 455301), [75363, 215210]]]",0
"[[(262539, 402386), [26288, 166135]]]",0
"[[(280865, 420712), [125238, 219328]]]",0
"[[(190213, 330060), [58876, 198723]]]",1
"[[(300559, 440406), [121869, 219328]]]",0
"[[(101016, 240863), [128783, 219328]]]",1
"[[(217325, 357172), [113711, 219328]]]",2
"[[(327293, 467140), [238271, 219328]]]",0
"[[(190787, 330634), [90934, 219328]]]",2
"[[(149242, 289089), [190849, 219328]]]",2
"[[(295048, 434895), [113390, 219328]]]",0
"[[(121398, 261245), [252293, 219328]]]",0
"[[(172604, 312451), [75469, 215316]]]",2
"[[(153250, 293097), [302293, 219328]]]",0
"[[(8356, 148203), [51780, 191627]]]",4
"[[(180126, 319973), [169786, 219328]]]",2
"[[(177602, 317449), [26524, 166371]]]",3
"[[(52455, 192302), [328830, 219328]]]",0
"[[(15520, 155367), [161421, 219328]]]",0
"[[(68231, 208078), [95401, 219328]]]",1
"[[(152456, 292303), [113713, 219328]]]",3
"[[(276924, 416771), [298925, 219328]]]",0
"[[(189701, 329548), [243569, 219328]]]",0
"[[(54730, 194577), [225496, 219328]]]",0
"[[(271691, 411538), [286986, 219328]]]",0
"[[(222642, 362489), [72451, 212298]]]",1
"[[(50255, 190102), [319318, 219328]]]",0
"[[(250840, 390687), [178054, 219328]]]",0
"[[(99413, 239260), [163603, 219328]]]",0
"[[(134491, 274338), [237207, 219328]]]",0
"[[(158447, 298294), [24550, 164397]]]",3
"[[(20125, 159972), [12427, 152274]]]",134
"[[(149304, 289151), [48053, 187900]]]",3
"[[(172278, 312125), [174276, 219328]]]",2
"[[(295346, 435193), [158815, 219328]]]",0
"[[(33509, 173356), [138566, 219328]]]",0
"[[(278966, 418813), [81526, 219328]]]",0
"[[(144207, 284054), [321195, 219328]]]",0
"[[(37523, 177370), [211862, 219328]]]",0
"[[(227581, 367428), [155376, 219328]]]",2
"[[(313477, 453324), [126312, 219328]]]",0
"[[(141007, 280854), [172087, 219328]]]",2
"[[(287454, 427301), [264754, 219328]]]",0
"[[(243423, 383270), [72543, 212390]]]",1
"[[(230233, 370080), [204447, 219328]]]",2
"[[(97002, 236849), [281124, 219328]]]",0
"[[(35004, 174851), [129233, 219328]]]",0
"[[(258370, 398217), [209286, 219328]]]",0
"[[(24164, 164011), [133154, 219328]]]",0
"[[(50637, 190484), [169753, 219328]]]",0
"[[(59718, 199565), [103861, 219328]]]",1
"[[(75582, 215429), [237581, 219328]]]",0
"[[(16083, 155930), [198000, 219328]]]",0
"[[(283621, 423468), [225122, 219328]]]",0
"[[(73422, 213269), [284592, 219328]]]",0
"[[(137371, 277218), [270173, 219328]]]",0
"[[(155804, 295651), [148915, 219328]]]",2
"[[(220042, 359889), [234349, 219328]]]",0
"[[(254910, 394757), [38711, 178558]]]",0
"[[(94222, 234069), [282966, 219328]]]",0
"[[(195445, 335292), [114266, 219328]]]",2
"[[(138778, 278625), [87363, 219328]]]",3
"[[(124146, 263993), [165843, 219328]]]",2
"[[(84294, 224141), [105781, 219328]]]",1
"[[(297355, 437202), [139398, 219328]]]",0
"[[(293418, 433265), [22404, 162251]]]",1
"[[(103143, 242990), [130083, 219328]]]",1
"[[(226939, 366786), [90348, 219328]]]",2
"[[(135701, 275548), [301703, 219328]]]",0
"[[(75655, 215502), [312948, 219328]]]",0
"[[(96197, 236044), [138115, 219328]]]",1
"[[(282851, 422698), [165081, 219328]]]",0
"[[(19145, 158992), [249749, 219328]]]",0
"[[(112861, 252708), [40814, 180661]]]",3
"[[(224145, 363992), [96097, 219328]]]",2
"[[(207879, 347726), [273159, 219328]]]",0
"[[(211490, 351337), [119522, 219328]]]",2
"[[(209867, 349714), [287676, 219328]]]",0
"[[(283961, 423808), [266686, 219328]]]",0
"[[(62137, 201984), [74581, 214428]]]",1
"[[(53185, 193032), [287462, 219328]]]",0
"[[(14226, 154073), [50973, 190820]]]",4
"[[(13646, 153493), [135534, 219328]]]",0
"[[(215665, 355512), [244247, 219328]]]",0
"[[(152709, 292556), [224360, 219328]]]",0
"[[(189150, 328997), [215889, 219328]]]",1
"[[(143516, 283363), [48295, 188142]]]",3
"[[(90805, 230652), [315366, 219328]]]",0
"[[(135346, 275193), [118163, 219328]]]",3
"[[(31891, 171738), [36250, 176097]]]",9
"[[(276172, 416019), [43262, 183109]]]",0
"[[(242083, 381930), [138658, 219328]]]",2
"[[(244366, 384213), [78627, 218474]]]",1
"[[(322596, 462443), [275339, 219328]]]",0
"[[(159717, 299564), [15190, 155037]]]",12
"[[(321832, 461679), [85573, 219328]]]",0
"[[(192247, 332094), [195801, 219328]]]",2
"[[(200544, 340391), [164015, 219328]]]",2
"[[(271178, 411025), [141028, 219328]]]",0
"[[(78171, 218018), [19914, 159761]]]",16
"[[(259486, 399333), [112768, 219328]]]",0
"[[(327180, 467027), [216210, 219328]]]",0
"[[(186048, 325895), [256381, 219328]]]",0
"[[(166147, 305994), [238998, 219328]]]",0
"[[(81161, 221008), [257385, 219328]]]",0
"[[(163253, 303100), [182116, 219328]]]",2
"[[(191093, 330940), [324310, 219328]]]",0
"[[(207716, 347563), [215662, 219328]]]",1
"[[(311549, 451396), [218498, 219328]]]",0
"[[(271055, 410902), [164304, 219328]]]",0
"[[(304187, 444034), [131450, 219328]]]",0
"[[(107107, 246954), [234254, 219328]]]",0
"[[(121565, 261412), [147135, 219328]]]",2
"[[(277795, 417642), [95888, 219328]]]",0
"[[(275324, 415171), [81656, 219328]]]",0
"[[(321307, 461154), [279374, 219328]]]",0
"[[(286897, 426744), [273572, 219328]]]",0
"[[(257602, 397449), [187274, 219328]]]",0
"[[(143894, 283741), [235355, 219328]]]",0
"[[(166269, 306116), [247301, 219328]]]",0
"[[(284272, 424119), [35462, 175309]]]",0
"[[(109998, 249845), [142854, 219328]]]",2
"[[(248669, 388516), [44173, 184020]]]",0
"[[(17700, 157547), [113633, 219328]]]",0
"[[(321216, 461063), [62230, 202077]]]",0
"[[(142520, 282367), [9783, 148514]]]",79
"[[(121668, 261515), [105111, 219328]]]",3
"[[(332207, 472054), [99126, 219328]]]",0
"[[(197059, 336906), [327616, 219328]]]",0
"[[(148455, 288302), [12841, 152688]]]",23
"[[(16762, 156609), [18944, 158791]]]",50
"[[(326658, 466505), [95923, 219328]]]",0
"[[(170857, 310704), [131920, 219328]]]",3
"[[(214187, 354034), [270159, 219328]]]",0
"[[(198579, 338426), [194091, 219328]]]",2
"[[(54155, 194002), [313292, 219328]]]",0
"[[(234575, 374422), [68588, 208435]]]",0
"[[(21084, 160931), [98394, 219328]]]",0
"[[(15600, 155447), [319478, 219328]]]",0
"[[(286877, 426724), [151007, 219328]]]",0
"[[(193079, 332926), [117491, 219328]]]",2
"[[(209418, 349265), [111301, 219328]]]",2
"[[(175505, 315352), [104835, 219328]]]",3
"[[(101867, 241714), [268324, 219328]]]",0
"[[(87361, 227208), [328844, 219328]]]",0
"[[(318187, 458034), [273214, 219328]]]",0
"[[(221863, 361710), [315770, 219328]]]",0
"[[(126968, 266815), [9783, 149405]]]",108
"[[(36511, 176358), [236777, 219328]]]",0
"[[(325038, 464885), [24553, 164400]]]",1
"[[(79183, 219030), [271552, 219328]]]",0
"[[(52795, 192642), [227961, 219328]]]",0
"[[(170808, 310655), [182045, 219328]]]",2
"[[(332717, 472564), [107241, 219328]]]",0
"[[(40341, 180188), [185917, 219328]]]",0
"[[(80560, 220407), [173856, 219328]]]",0
"[[(151975, 291822), [262945, 219328]]]",0
"[[(260430, 400277), [327392, 219328]]]",0
"[[(181438, 321285), [149451, 219328]]]",2
"[[(48959, 188806), [248586, 219328]]]",0
"[[(91782, 231629), [64569, 204416]]]",1
"[[(276777, 416624), [143878, 219328]]]",0
"[[(301155, 441002), [220223, 219328]]]",0
"[[(326888, 466735), [242888, 219328]]]",0
"[[(228988, 368835), [91503, 219328]]]",2
"[[(326610, 466457), [227876, 219328]]]",0
"[[(74388, 214235), [67060, 206907]]]",1
"[[(314576, 454423), [66542, 206389]]]",0
"[[(105647, 245494), [260969, 219328]]]",0
"[[(162365, 302212), [60549, 200396]]]",3
"[[(231342, 371189), [145599, 219328]]]",2
"[[(152885, 292732), [66123, 205970]]]",1
"[[(194604, 334451), [275020, 219328]]]",0
"[[(289144, 428991), [47297, 187144]]]",0
"[[(12351, 152198), [29559, 169406]]]",15
"[[(326793, 466640), [15889, 155736]]]",2
"[[(80728, 220575), [72534, 212381]]]",1
"[[(222079, 361926), [210000, 219328]]]",1
"[[(260474, 400321), [22297, 162144]]]",2
"[[(172370, 312217), [81748, 219328]]]",3
"[[(52722, 192569), [213659, 219328]]]",0
"[[(311787, 451634), [126141, 219328]]]",0
"[[(33653, 173500), [117818, 219328]]]",0
"[[(224344, 364191), [22592, 162439]]]",2
"[[(32846, 172693), [322208, 219328]]]",0
"[[(217514, 357361), [77578, 217425]]]",1
"[[(301859, 441706), [163935, 219328]]]",0
"[[(221342, 361189), [220307, 219328]]]",0
"[[(294559, 434406), [36836, 176683]]]",0
"[[(241785, 381632), [292490, 219328]]]",0
"[[(84351, 224198), [302015, 219328]]]",0
"[[(74761, 214608), [116809, 219328]]]",1
"[[(316688, 456535), [96383, 219328]]]",0
"[[(54926, 194773), [310395, 219328]]]",0
"[[(254324, 394171), [159011, 219328]]]",0
"[[(148558, 288405), [140612, 219328]]]",3
"[[(119074, 258921), [219477, 219328]]]",0
"[[(12832, 152679), [35144, 174991]]]",11
"[[(282565, 422412), [44902, 184749]]]",0
"[[(13493, 153340), [157359, 219328]]]",0
"[[(89122, 228969), [81962, 219328]]]",1
"[[(274089, 413936), [78677, 218524]]]",0
"[[(68156, 208003), [182295, 219328]]]",0
"[[(11485, 151332), [177629, 219328]]]",0
"[[(84327, 224174), [181270, 219328]]]",0
"[[(311344, 451191), [40923, 180770]]]",0
"[[(53277, 193124), [203685, 219328]]]",0
"[[(116700, 256547), [141217, 219328]]]",3
"[[(244604, 384451), [182082, 219328]]]",1
"[[(262492, 402339), [254805, 219328]]]",0
"[[(288979, 428826), [284126, 219328]]]",0
"[[(52344, 192191), [50516, 190363]]]",4
"[[(173544, 313391), [238151, 219328]]]",0
"[[(209284, 349131), [219564, 219328]]]",0
"[[(292390, 432237), [259793, 219328]]]",0
"[[(297147, 436994), [231396, 219328]]]",0
"[[(280039, 419886), [46928, 186775]]]",0
"[[(123106, 262953), [83469, 219328]]]",3
"[[(217628, 357475), [276259, 219328]]]",0
"[[(172424, 312271), [85811, 219328]]]",3
"[[(45062, 184909), [83181, 219328]]]",2
"[[(89850, 229697), [26176, 166023]]]",12
"[[(209468, 349315), [304447, 219328]]]",0
"[[(68871, 208718), [43828, 183675]]]",6
"[[(283032, 422879), [148422, 219328]]]",0
"[[(304492, 444339), [166823, 219328]]]",0
"[[(192788, 332635), [258182, 219328]]]",0
"[[(218946, 358793), [318220, 219328]]]",0
"[[(175458, 315305), [334401, 219328]]]",0
"[[(252827, 392674), [276767, 219328]]]",0
"[[(189112, 328959), [129906, 219328]]]",2
"[[(271402, 411249), [27826, 167673]]]",0
"[[(209378, 349225), [199998, 219328]]]",2
"[[(187561, 327408), [276721, 219328]]]",0
"[[(11731, 151578), [139068, 219328]]]",0
"[[(309249, 449096), [48459, 188306]]]",0
"[[(257307, 397154), [66287, 206134]]]",0
"[[(201049, 340896), [236292, 219328]]]",0
"[[(332652, 472499), [135987, 219328]]]",0
"[[(294246, 434093), [20851, 160698]]]",1
"[[(280055, 419902), [274354, 219328]]]",0
"[[(66654, 206501), [29224, 169071]]]",12
"[[(306911, 446758), [196177, 219328]]]",0
"[[(28956, 168803), [199878, 219328]]]",0
"[[(102393, 242240), [186852, 219328]]]",0
"[[(149287, 289134), [262944, 219328]]]",0
"[[(261422, 401269), [227840, 219328]]]",0
"[[(8800, 148647), [131931, 219328]]]",0
"[[(258420, 398267), [188608, 219328]]]",0
"[[(92378, 232225), [31024, 170871]]]",10
"[[(259899, 399746), [283849, 219328]]]",0
"[[(94567, 234414), [210109, 219328]]]",0
"[[(158998, 298845), [312343, 219328]]]",0
"[[(261712, 401559), [119805, 219328]]]",0
"[[(22427, 162274), [246268, 219328]]]",0
"[[(322573, 462420), [99031, 219328]]]",0
"[[(328756, 468603), [239684, 219328]]]",0
"[[(173397, 313244), [311360, 219328]]]",0
"[[(179958, 319805), [233528, 219328]]]",0
"[[(305849, 445696), [83660, 219328]]]",0
"[[(276762, 416609), [233316, 219328]]]",0
"[[(213345, 353192), [132492, 219328]]]",2
"[[(201387, 341234), [207861, 219328]]]",2
"[[(162896, 302743), [134270, 219328]]]",3
"[[(118935, 258782), [141767, 219328]]]",3
"[[(134888, 274735), [289377, 219328]]]",0
"[[(315954, 455801), [203186, 219328]]]",0
"[[(246948, 386795), [132984, 219328]]]",1
"[[(322336, 462183), [185184, 219328]]]",0
"[[(84906, 224753), [176966, 219328]]]",0
"[[(135820, 275667), [83576, 219328]]]",3
"[[(142702, 282549), [296680, 219328]]]",0
"[[(98805, 238652), [289409, 219328]]]",0
"[[(320826, 460673), [68273, 208120]]]",0
"[[(242417, 382264), [259682, 219328]]]",0
"[[(115498, 255345), [103286, 219328]]]",3
"[[(322859, 462706), [195779, 219328]]]",0
"[[(325433, 465280), [138703, 219328]]]",0
"[[(54671, 194518), [291661, 219328]]]",0
"[[(268548, 408395), [118369, 219328]]]",0
"[[(162122, 301969), [212423, 219328]]]",1
"[[(151474, 291321), [276419, 219328]]]",0
"[[(114041, 253888), [193688, 219328]]]",2
"[[(221351, 361198), [173437, 219328]]]",2
"[[(18989, 158836), [30832, 170679]]]",15
"[[(108827, 248674), [111402, 219328]]]",2
"[[(324743, 464590), [93866, 219328]]]",0
"[[(300260, 440107), [248415, 219328]]]",0
"[[(50550, 190397), [139636, 219328]]]",1
"[[(271033, 410880), [158989, 219328]]]",0
"[[(263152, 402999), [228201, 219328]]]",0
"[[(172838, 312685), [210160, 219328]]]",1
"[[(36665, 176512), [68428, 208275]]]",1
"[[(38903, 178750), [183567, 219328]]]",0
"[[(91852, 231699), [147644, 219328]]]",0
"[[(330548, 470395), [301079, 219328]]]",0
"[[(237819, 377666), [170058, 219328]]]",2
"[[(295404, 435251), [225626, 219328]]]",0
"[[(260674, 400521), [204712, 219328]]]",0
"[[(123661, 263508), [55129, 194976]]]",3
"[[(50153, 190000), [55956, 195803]]]",4
"[[(273475, 413322), [17307, 157154]]]",3
"[[(313527, 453374), [277112, 219328]]]",0
"[[(181620, 321467), [320918, 219328]]]",0
"[[(58325, 198172), [303559, 219328]]]",0
"[[(131285, 271132), [18706, 158553]]]",9
"[[(29743, 169590), [58173, 198020]]]",3
"[[(171741, 311588), [56078, 195925]]]",3
"[[(316447, 456294), [213320, 219328]]]",0
"[[(75431, 215278), [309985, 219328]]]",0
"[[(328518, 468365), [286628, 219328]]]",0
"[[(111840, 251687), [153724, 219328]]]",2
"[[(163035, 302882), [91345, 219328]]]",3
"[[(104430, 244277), [317642, 219328]]]",0
"[[(126614, 266461), [79894, 219328]]]",3
"[[(76325, 216172), [127818, 219328]]]",1
"[[(143319, 283166), [268167, 219328]]]",0
"[[(167232, 307079), [84279, 219328]]]",3
"[[(331188, 471035), [150362, 219328]]]",0
"[[(115300, 255147), [49240, 189087]]]",3
"[[(79604, 219451), [221479, 219328]]]",0
"[[(103535, 243382), [112384, 219328]]]",2
"[[(316811, 456658), [17132, 156979]]]",1
"[[(192377, 332224), [290090, 219328]]]",0
"[[(259640, 399487), [74280, 214127]]]",0
"[[(150121, 289968), [50879, 190726]]]",3
"[[(332100, 471947), [154534, 219328]]]",0
"[[(322231, 462078), [123761, 219328]]]",0
"[[(10251, 150098), [83315, 219328]]]",1
"[[(116713, 256560), [310884, 219328]]]",0
"[[(9886, 149733), [227372, 219328]]]",0
"[[(74783, 214630), [84387, 219328]]]",1
"[[(262379, 402226), [290472, 219328]]]",0
"[[(29646, 169493), [272002, 219328]]]",0
"[[(175231, 315078), [123454, 219328]]]",3
"[[(99556, 239403), [247520, 219328]]]",0
"[[(174109, 313956), [240161, 219328]]]",0
"[[(129459, 269306), [152475, 219328]]]",2
"[[(107073, 246920), [60746, 200593]]]",3
"[[(191513, 331360), [265093, 219328]]]",0
"[[(150805, 290652), [192994, 219328]]]",2
"[[(290522, 430369), [316729, 219328]]]",0
"[[(156345, 296192), [122344, 219328]]]",3
"[[(157926, 297773), [297718, 219328]]]",0
"[[(213882, 353729), [42445, 182292]]]",0
"[[(99972, 239819), [205022, 219328]]]",0
"[[(67778, 207625), [317445, 219328]]]",0
"[[(58032, 197879), [279125, 219328]]]",0
"[[(80720, 220567), [249717, 219328]]]",0
"[[(83709, 223556), [229657, 219328]]]",0
"[[(145269, 285116), [289217, 219328]]]",0
"[[(110396, 250243), [101252, 219328]]]",3
"[[(43995, 183842), [147085, 219328]]]",0
"[[(239062, 378909), [179586, 219328]]]",2
"[[(205337, 345184), [276486, 219328]]]",0
"[[(34993, 174840), [188641, 219328]]]",0
"[[(212599, 352446), [209420, 219328]]]",1
"[[(296254, 436101), [74107, 213954]]]",0
"[[(291801, 431648), [306558, 219328]]]",0
"[[(87780, 227627), [26354, 166201]]]",12
"[[(168230, 308077), [331445, 219328]]]",0
"[[(240729, 380576), [278779, 219328]]]",0
"[[(309821, 449668), [226148, 219328]]]",0
"[[(118288, 258135), [253856, 219328]]]",0
"[[(114781, 254628), [213337, 219328]]]",1
"[[(54110, 193957), [59271, 199118]]]",4
"[[(288771, 428618), [218940, 219328]]]",0
"[[(71872, 211719), [273783, 219328]]]",0
"[[(252731, 392578), [96160, 219328]]]",0
"[[(25041, 164888), [113767, 219328]]]",0
"[[(130281, 270128), [134318, 219328]]]",3
"[[(57996, 197843), [321908, 219328]]]",0
"[[(206288, 346135), [221236, 219328]]]",0
"[[(44640, 184487), [295409, 219328]]]",0
"[[(119590, 259437), [283701, 219328]]]",0
"[[(112299, 252146), [122670, 219328]]]",3
"[[(265954, 405801), [55752, 195599]]]",0
"[[(108499, 248346), [60356, 200203]]]",3
"[[(277183, 417030), [76392, 216239]]]",0
"[[(324679, 464526), [110514, 219328]]]",0
"[[(296599, 436446), [310540, 219328]]]",0
"[[(280639, 420486), [333709, 219328]]]",0
"[[(234418, 374265), [323086, 219328]]]",0
"[[(215157, 355004), [145529, 219328]]]",2
"[[(255234, 395081), [324190, 219328]]]",0
"[[(23256, 163103), [192033, 219328]]]",0
"[[(189192, 329039), [116071, 219328]]]",2
"[[(26291, 166138), [111714, 219328]]]",0
"[[(239087, 378934), [120966, 219328]]]",2
"[[(279670, 419517), [119287, 219328]]]",0
"[[(11795, 151642), [83272, 219328]]]",1
"[[(132164, 272011), [246008, 219328]]]",0
"[[(255497, 395344), [56041, 195888]]]",0
"[[(324929, 464776), [152854, 219328]]]",0
"[[(160170, 300017), [213733, 219328]]]",1
"[[(180631, 320478), [164071, 219328]]]",2
"[[(54611, 194458), [330178, 219328]]]",0
"[[(73383, 213230), [268343, 219328]]]",0
"[[(202401, 342248), [329298, 219328]]]",0
"[[(333889, 473736), [54441, 194288]]]",0
"[[(128754, 268601), [79470, 219317]]]",2
"[[(222738, 362585), [133983, 219328]]]",2
"[[(17464, 157311), [262354, 219328]]]",0
"[[(156444, 296291), [83602, 219328]]]",3
"[[(279278, 419125), [202186, 219328]]]",0
"[[(84447, 224294), [68806, 208653]]]",1
"[[(274390, 414237), [176658, 219328]]]",0
"[[(175990, 315837), [47745, 187592]]]",3
"[[(196595, 336442), [108580, 219328]]]",2
"[[(113094, 252941), [162883, 219328]]]",2
"[[(281501, 421348), [230333, 219328]]]",0
"[[(206741, 346588), [215085, 219328]]]",1
"[[(26718, 166565), [82945, 219328]]]",1
"[[(239263, 379110), [48541, 188388]]]",0
"[[(159004, 298851), [89414, 219328]]]",3
"[[(284267, 424114), [106698, 219328]]]",0
"[[(323928, 463775), [264640, 219328]]]",0
"[[(191577, 331424), [89562, 219328]]]",2
"[[(315038, 454885), [86028, 219328]]]",0
"[[(308336, 448183), [233241, 219328]]]",0
"[[(146987, 286834), [119055, 219328]]]",3
"[[(69340, 209187), [90837, 219328]]]",1
"[[(81148, 220995), [239560, 219328]]]",0
"[[(289254, 429101), [230319, 219328]]]",0
"[[(102212, 242059), [28204, 168051]]]",7
"[[(164815, 304662), [254635, 219328]]]",0
"[[(308480, 448327), [52829, 192676]]]",0
"[[(200358, 340205), [59771, 199618]]]",1
"[[(61069, 200916), [267259, 219328]]]",0
"[[(136901, 276748), [280969, 219328]]]",0
"[[(30517, 170364), [23902, 163749]]]",24
"[[(317103, 456950), [53345, 193192]]]",0
"[[(252253, 392100), [144454, 219328]]]",0
"[[(315267, 455114), [142783, 219328]]]",0
"[[(303024, 442871), [205443, 219328]]]",0
"[[(93300, 233147), [132682, 219328]]]",1
"[[(72065, 211912), [312819, 219328]]]",0
"[[(279584, 419431), [91928, 219328]]]",0
"[[(268513, 408360), [135619, 219328]]]",0
"[[(15015, 154862), [126854, 219328]]]",0
"[[(83374, 223221), [323251, 219328]]]",0
"[[(83749, 223596), [89038, 219328]]]",1
"[[(318516, 458363), [333497, 219328]]]",0
"[[(101079, 240926), [43723, 183570]]]",4
"[[(63484, 203331), [154623, 219328]]]",0
"[[(58165, 198012), [149429, 219328]]]",0
"[[(253396, 393243), [310733, 219328]]]",0
"[[(143368, 283215), [311322, 219328]]]",0
"[[(228238, 368085), [29876, 169723]]]",0
"[[(47303, 187150), [82229, 219328]]]",2
"[[(244837, 384684), [38846, 178693]]]",0
"[[(190064, 329911), [182630, 219328]]]",2
"[[(141254, 281101), [221918, 219328]]]",0
"[[(212844, 352691), [19741, 159588]]]",3
"[[(163560, 303407), [134924, 219328]]]",3
"[[(119422, 259269), [54855, 194702]]]",3
"[[(318785, 458632), [83612, 219328]]]",0
"[[(138065, 277912), [282261, 219328]]]",0
"[[(119789, 259636), [245608, 219328]]]",0
"[[(175720, 315567), [13717, 153564]]]",14
"[[(139441, 279288), [228753, 219328]]]",0
"[[(311281, 451128), [280364, 219328]]]",0
"[[(295278, 435125), [75839, 215686]]]",0
"[[(182121, 321968), [306689, 219328]]]",0
"[[(287706, 427553), [211666, 219328]]]",0
"[[(113201, 253048), [164480, 219328]]]",2
"[[(57891, 197738), [241507, 219328]]]",0
"[[(149506, 289353), [132321, 219328]]]",3
"[[(145387, 285234), [168693, 219328]]]",2
"[[(52516, 192363), [201014, 219328]]]",0
"[[(84116, 223963), [244014, 219328]]]",0
"[[(21886, 161733), [210658, 219328]]]",0
"[[(242631, 382478), [35363, 175210]]]",0
"[[(157718, 297565), [275709, 219328]]]",0
"[[(334227, 474074), [230346, 219328]]]",0
"[[(253592, 393439), [328608, 219328]]]",0
"[[(306409, 446256), [279466, 219328]]]",0
"[[(110172, 250019), [92172, 219328]]]",3
"[[(12061, 151908), [147990, 219328]]]",0
"[[(64203, 204050), [209911, 219328]]]",0
"[[(142910, 282757), [111841, 219328]]]",3
"[[(262290, 402137), [254968, 219328]]]",0
"[[(146916, 286763), [278328, 219328]]]",0
"[[(220012, 359859), [77695, 217542]]]",1
"[[(327238, 467085), [268902, 219328]]]",0
"[[(148695, 288542), [98287, 219328]]]",3
"[[(16266, 156113), [117037, 219328]]]",0
"[[(185792, 325639), [145330, 219328]]]",2
"[[(65404, 205251), [24476, 164323]]]",15
"[[(236746, 376593), [170717, 219328]]]",2
"[[(177251, 317098), [334242, 219328]]]",0
"[[(109062, 248909), [181354, 219328]]]",1
"[[(223234, 363081), [74972, 214819]]]",1
"[[(73089, 212936), [139169, 219328]]]",1
"[[(195544, 335391), [255779, 219328]]]",0
"[[(239541, 379388), [99220, 219328]]]",2
"[[(193734, 333581), [232348, 219328]]]",0
"[[(236895, 376742), [223145, 219328]]]",0
"[[(199288, 339135), [314342, 219328]]]",0
"[[(63464, 203311), [54147, 193994]]]",4
"[[(300479, 440326), [245530, 219328]]]",0
"[[(76808, 216655), [58480, 198327]]]",3
"[[(16271, 156118), [283315, 219328]]]",0
"[[(210626, 350473), [259778, 219328]]]",0
"[[(132605, 272452), [214322, 219328]]]",1
"[[(58778, 198625), [229291, 219328]]]",0
"[[(38152, 177999), [163479, 219328]]]",0
"[[(323099, 462946), [97465, 219328]]]",0
"[[(166123, 305970), [154163, 219328]]]",2
"[[(284332, 424179), [73350, 213197]]]",0
"[[(300618, 440465), [184999, 219328]]]",0
"[[(8187, 148034), [83849, 219328]]]",1
"[[(8914, 148761), [56964, 196811]]]",3
"[[(186009, 325856), [185188, 219328]]]",2
"[[(245270, 385117), [112133, 219328]]]",1
"[[(135393, 275240), [204455, 219328]]]",2
"[[(307746, 447593), [249931, 219328]]]",0
"[[(145232, 285079), [294304, 219328]]]",0
"[[(97878, 237725), [243902, 219328]]]",0
"[[(218001, 357848), [15904, 155751]]]",6
"[[(62251, 202098), [10599, 150446]]]",107
"[[(64288, 204135), [180938, 219328]]]",0
"[[(117024, 256871), [171941, 219328]]]",2
"[[(293734, 433581), [68430, 208277]]]",0
"[[(270796, 410643), [166052, 219328]]]",0
"[[(56626, 196473), [61781, 201628]]]",4
"[[(293727, 433574), [331347, 219328]]]",0
"[[(159473, 299320), [40059, 179906]]]",3
"[[(137005, 276852), [66451, 206298]]]",1
"[[(94388, 234235), [241199, 219328]]]",0
"[[(94925, 234772), [94999, 219328]]]",1
"[[(252037, 391884), [143295, 219328]]]",0
"[[(96096, 235943), [238728, 219328]]]",0
"[[(307455, 447302), [22405, 162252]]]",0
"[[(302094, 441941), [206566, 219328]]]",0
"[[(16679, 156526), [72447, 212294]]]",1
"[[(60778, 200625), [170543, 219328]]]",0
"[[(51561, 191408), [208099, 219328]]]",0
"[[(117515, 257362), [142592, 219328]]]",2
"[[(209360, 349207), [128455, 219328]]]",2
"[[(250923, 390770), [319849, 219328]]]",0
"[[(272714, 412561), [301585, 219328]]]",0
"[[(201064, 340911), [105934, 219328]]]",2
"[[(231181, 371028), [12504, 152351]]]",10
"[[(316930, 456777), [228804, 219328]]]",0
"[[(323986, 463833), [130646, 219328]]]",0
"[[(156642, 296489), [189946, 219328]]]",2
"[[(277137, 416984), [172659, 219328]]]",0
"[[(256053, 395900), [253251, 219328]]]",0
"[[(140906, 280753), [188779, 219328]]]",2
"[[(151150, 290997), [93999, 219328]]]",3
"[[(105899, 245746), [124635, 219328]]]",2
"[[(250481, 390328), [177757, 219328]]]",0
"[[(20292, 160139), [203316, 219328]]]",0
"[[(256769, 396616), [334171, 219328]]]",0
"[[(158229, 298076), [137718, 219328]]]",3
"[[(19134, 158981), [61550, 201397]]]",2
"[[(248914, 388761), [279468, 219328]]]",0
"[[(103651, 243498), [111787, 219328]]]",2
"[[(211893, 351740), [323546, 219328]]]",0
"[[(182060, 321907), [297377, 219328]]]",0
"[[(77792, 217639), [25377, 165224]]]",13
"[[(265827, 405674), [225142, 219328]]]",0
"[[(252957, 392804), [239255, 219328]]]",0
"[[(200917, 340764), [14361, 154208]]]",8
"[[(111610, 251457), [305440, 219328]]]",0
"[[(115087, 254934), [43831, 183678]]]",3
"[[(265203, 405050), [77073, 216920]]]",0
"[[(54125, 193972), [280228, 219328]]]",0
"[[(298546, 438393), [220426, 219328]]]",0
"[[(329735, 469582), [154362, 219328]]]",0
"[[(117096, 256943), [49386, 189233]]]",3
"[[(232550, 372397), [20081, 159928]]]",2
"[[(293620, 433467), [258294, 219328]]]",0
"[[(187806, 327653), [9783, 149471]]]",46
"[[(111760, 251607), [331424, 219328]]]",0
"[[(162868, 302715), [227731, 219328]]]",0
"[[(243457, 383304), [277510, 219328]]]",0
"[[(156779, 296626), [41778, 181625]]]",3
"[[(28505, 168352), [53244, 193091]]]",4
"[[(189590, 329437), [206777, 219328]]]",2
